Query	Ref	ANI	Bidirect_FragMap	Total_Query_Frags
C188	C333	98.2552	854	907
C188	C222	98.251	858	907
C188	C24	98.2426	862	907
C188	C70	98.2425	864	907
C188	C32	98.0574	855	907
C188	C312	97.99	846	907
C188	C357	97.7549	856	907
C188	C183	97.7086	865	907
C188	C273	97.6993	863	907
C188	C52	97.6944	869	907
C188	C113	97.687	870	907
C188	C276	97.6769	868	907
C188	C265	97.6759	864	907
C188	C324	97.6747	863	907
C188	C311	97.6679	867	907
C188	C13	97.6633	858	907
C188	C76	97.663	858	907
C188	C318	97.6535	857	907
C188	C353	97.5361	839	907
C188	C9	97.5225	834	907
C188	C21	97.5118	846	907
C188	C121	97.5043	845	907
C188	C206	97.5027	847	907
C188	C314	97.501	847	907
C188	C208	97.4992	848	907
C188	C195	97.4951	853	907
C188	C80	97.4933	845	907
C188	C100	97.4917	846	907
C188	C294	97.4909	839	907
C188	C136	97.4886	854	907
C188	C67	97.4875	844	907
C188	C351	97.48	846	907
C188	C72	97.4788	844	907
C188	C91	97.4749	853	907
C16	C16	100.0	936	936
C16	C222	99.9318	911	936
C16	C333	99.896	920	936
C16	C24	99.8905	926	936
C16	C70	99.8674	916	936
C16	C309	98.3172	878	936
C16	C241	98.3134	881	936
C16	C355	98.2594	870	936
C16	C209	98.2472	872	936
C16	C339	98.2448	871	936
C16	C45	98.2434	881	936
C16	C149	98.2434	881	936
C16	C240	98.2428	863	936
C16	C285	98.237	891	936
C16	C363	98.2368	873	936
C16	C245	98.2353	884	936
C16	C235	98.2352	873	936
C16	C133	98.2299	889	936
C16	C179	98.2295	889	936
C16	C233	98.2156	867	936
C16	C255	98.2105	867	936
C16	C79	98.2071	889	936
C16	C342	98.2066	886	936
C16	C155	98.1982	869	936
C16	C224	98.1897	878	936
C16	C56	98.1816	864	936
C16	C197	98.1812	868	936
C16	C3	98.1737	862	936
C16	C182	98.1718	876	936
C16	C349	98.1704	878	936
C16	C22	98.1664	867	936
C16	C320	98.1629	867	936
C16	C188	98.153	871	936
C16	C364	98.1515	872	936
C16	C196	98.121	877	936
C16	C325	98.1198	892	936
C16	C148	98.1165	875	936
C16	C295	98.0589	876	936
C16	C76	97.8442	888	936
C16	C13	97.8402	889	936
C16	C357	97.8278	869	936
C16	C52	97.826	892	936
C16	C113	97.8259	892	936
C16	C311	97.8065	884	936
C16	C183	97.7998	890	936
C16	C276	97.789	874	936
C16	C32	97.7786	856	936
C16	C312	97.7776	864	936
C16	C318	97.7742	879	936
C16	C265	97.7684	876	936
C16	C324	97.767	877	936
C16	C273	97.7559	876	936
C16	C294	97.6922	885	936
C16	C67	97.6861	877	936
C16	C314	97.6598	865	936
C16	C195	97.6573	860	936
C16	C208	97.6565	879	936
C16	C80	97.6508	881	936
C16	C100	97.6499	863	936
C16	C206	97.6439	861	936
C16	C21	97.6389	868	936
C16	C351	97.6297	869	936
C16	C72	97.6282	868	936
C16	C91	97.6273	863	936
C16	C121	97.6218	870	936
C16	C136	97.6043	862	936
C16	C9	97.5999	867	936
C16	C353	97.5961	868	936
C70	C70	100.0	960	960
C70	C16	99.8392	913	960
C70	C222	99.8276	908	960
C70	C24	99.8218	920	960
C70	C333	99.7939	921	960
C70	C245	98.2183	883	960
C70	C241	98.2051	883	960
C70	C309	98.2008	887	960
C70	C235	98.2002	875	960
C70	C3	98.1927	864	960
C70	C188	98.1818	865	960
C70	C364	98.1818	865	960
C70	C56	98.1704	865	960
C70	C285	98.1568	884	960
C70	C197	98.1553	877	960
C70	C240	98.1506	874	960
C70	C224	98.1438	898	960
C70	C155	98.1426	859	960
C70	C342	98.1386	886	960
C70	C209	98.1386	880	960
C70	C149	98.1338	887	960
C70	C349	98.1295	898	960
C70	C45	98.1294	887	960
C70	C355	98.1194	886	960
C70	C133	98.1169	885	960
C70	C179	98.1163	885	960
C70	C79	98.114	885	960
C70	C233	98.1042	881	960
C70	C363	98.1002	893	960
C70	C325	98.0997	871	960
C70	C22	98.0966	869	960
C70	C182	98.0862	887	960
C70	C148	98.0677	889	960
C70	C320	98.0659	870	960
C70	C255	98.0492	865	960
C70	C196	98.048	902	960
C70	C339	98.0436	889	960
C70	C295	97.9398	890	960
C70	C311	97.8135	888	960
C70	C324	97.7591	886	960
C70	C265	97.7588	885	960
C70	C32	97.7564	862	960
C70	C52	97.7546	895	960
C70	C113	97.7544	895	960
C70	C276	97.7525	888	960
C70	C183	97.7468	892	960
C70	C357	97.7283	902	960
C70	C273	97.694	888	960
C70	C76	97.6915	901	960
C70	C13	97.6902	901	960
C70	C318	97.6338	903	960
C70	C195	97.6046	873	960
C70	C312	97.6032	883	960
C70	C351	97.5859	874	960
C70	C21	97.5838	870	960
C70	C72	97.5671	876	960
C70	C206	97.5398	871	960
C70	C208	97.5327	880	960
C70	C294	97.5277	879	960
C70	C80	97.5261	879	960
C70	C9	97.5202	869	960
C70	C353	97.5123	874	960
C70	C67	97.506	880	960
C70	C91	97.4842	882	960
C70	C136	97.475	883	960
C70	C100	97.4744	896	960
C70	C121	97.4645	893	960
C70	C314	97.4581	890	960
C67	C67	100.0	933	933
C67	C294	99.9902	931	933
C67	C195	99.9242	888	933
C67	C9	99.911	896	933
C67	C21	99.9051	900	933
C67	C353	99.9027	898	933
C67	C80	99.8964	911	933
C67	C208	99.8943	911	933
C67	C206	99.8866	893	933
C67	C121	99.8694	910	933
C67	C100	99.8688	910	933
C67	C72	99.8663	899	933
C67	C351	99.8593	900	933
C67	C136	99.8508	898	933
C67	C91	99.8502	898	933
C67	C314	99.8305	911	933
C67	C311	97.9575	882	933
C67	C276	97.9308	865	933
C67	C52	97.9249	880	933
C67	C113	97.9249	880	933
C67	C183	97.9031	881	933
C67	C324	97.8976	868	933
C67	C265	97.8945	870	933
C67	C357	97.8469	870	933
C67	C76	97.8212	888	933
C67	C13	97.8203	888	933
C67	C273	97.8173	875	933
C67	C318	97.7805	879	933
C67	C222	97.6488	861	933
C67	C16	97.6429	876	933
C67	C333	97.6163	874	933
C67	C70	97.5666	869	933
C67	C32	97.5657	859	933
C67	C24	97.5619	885	933
C67	C312	97.559	871	933
C67	C235	97.5333	867	933
C67	C285	97.5255	879	933
C67	C3	97.4937	864	933
C67	C56	97.4905	866	933
C67	C79	97.4904	881	933
C67	C182	97.4899	858	933
C67	C209	97.47	860	933
C67	C245	97.4625	882	933
C67	C240	97.4443	859	933
C67	C342	97.4406	874	933
C67	C233	97.4388	861	933
C67	C155	97.4388	862	933
C67	C241	97.4358	879	933
C67	C295	97.4355	872	933
C67	C309	97.4231	880	933
C67	C197	97.4145	871	933
C67	C363	97.4139	876	933
C67	C255	97.4137	860	933
C67	C133	97.4131	878	933
C67	C179	97.4129	878	933
C67	C196	97.403	877	933
C67	C364	97.3991	855	933
C67	C188	97.3989	855	933
C67	C339	97.3954	867	933
C67	C22	97.3951	877	933
C67	C149	97.3902	880	933
C67	C355	97.3885	874	933
C67	C45	97.3866	881	933
C67	C325	97.379	875	933
C67	C320	97.3766	870	933
C67	C224	97.3749	880	933
C67	C349	97.3475	884	933
C67	C148	97.3372	865	933
C294	C294	100.0	931	931
C294	C67	99.9914	931	931
C294	C21	99.934	896	931
C294	C9	99.9326	896	931
C294	C353	99.9319	896	931
C294	C195	99.9252	885	931
C294	C80	99.9048	907	931
C294	C208	99.9041	905	931
C294	C206	99.8958	890	931
C294	C351	99.886	895	931
C294	C72	99.8847	896	931
C294	C100	99.8736	906	931
C294	C91	99.8712	893	931
C294	C121	99.8704	907	931
C294	C136	99.8636	895	931
C294	C314	99.8107	910	931
C294	C311	97.9338	876	931
C294	C183	97.9322	882	931
C294	C276	97.9284	864	931
C294	C52	97.9225	879	931
C294	C113	97.9223	879	931
C294	C265	97.8961	864	931
C294	C324	97.8957	865	931
C294	C357	97.8572	866	931
C294	C273	97.8432	870	931
C294	C13	97.8201	882	931
C294	C76	97.8117	883	931
C294	C318	97.7827	876	931
C294	C333	97.6569	877	931
C294	C222	97.6455	863	931
C294	C16	97.6434	876	931
C294	C312	97.6036	867	931
C294	C24	97.57	880	931
C294	C70	97.5645	872	931
C294	C32	97.5611	861	931
C294	C3	97.5275	859	931
C294	C56	97.5237	863	931
C294	C235	97.5203	865	931
C294	C285	97.5104	879	931
C294	C182	97.4975	859	931
C294	C295	97.4591	871	931
C294	C245	97.4536	883	931
C294	C342	97.4391	861	931
C294	C79	97.4339	884	931
C294	C209	97.4321	858	931
C294	C155	97.4289	860	931
C294	C240	97.4277	856	931
C294	C255	97.4197	858	931
C294	C241	97.4112	883	931
C294	C196	97.411	873	931
C294	C349	97.4096	876	931
C294	C309	97.4096	882	931
C294	C224	97.4038	877	931
C294	C197	97.4036	872	931
C294	C133	97.4009	876	931
C294	C179	97.4007	876	931
C294	C149	97.3994	881	931
C294	C45	97.3994	881	931
C294	C364	97.3961	846	931
C294	C188	97.396	846	931
C294	C233	97.396	869	931
C294	C363	97.3958	878	931
C294	C355	97.3852	869	931
C294	C320	97.3814	872	931
C294	C325	97.3586	872	931
C294	C339	97.352	865	931
C294	C22	97.3415	874	931
C294	C148	97.3358	861	931
C21	C21	100.0	911	911
C21	C136	99.9474	895	911
C21	C91	99.9429	896	911
C21	C314	99.9403	903	911
C21	C9	99.9374	893	911
C21	C80	99.9369	902	911
C21	C353	99.9365	899	911
C21	C208	99.9359	902	911
C21	C294	99.9358	896	911
C21	C121	99.9328	902	911
C21	C100	99.9328	902	911
C21	C67	99.928	898	911
C21	C206	99.9264	894	911
C21	C195	99.9167	889	911
C21	C72	99.889	901	911
C21	C351	99.8873	900	911
C21	C311	97.9475	867	911
C21	C183	97.9354	873	911
C21	C276	97.9067	864	911
C21	C52	97.9062	874	911
C21	C113	97.9061	874	911
C21	C357	97.9043	864	911
C21	C273	97.8968	862	911
C21	C265	97.8956	866	911
C21	C324	97.8955	866	911
C21	C76	97.8841	875	911
C21	C13	97.8766	876	911
C21	C318	97.7859	861	911
C21	C24	97.6416	861	911
C21	C16	97.6349	864	911
C21	C70	97.6326	873	911
C21	C333	97.5941	868	911
C21	C245	97.5924	863	911
C21	C32	97.5815	852	911
C21	C312	97.5804	851	911
C21	C222	97.5768	849	911
C21	C342	97.535	863	911
C21	C133	97.5279	863	911
C21	C179	97.5275	863	911
C21	C339	97.5144	865	911
C21	C355	97.5143	861	911
C21	C209	97.5095	866	911
C21	C56	97.5081	861	911
C21	C233	97.5068	859	911
C21	C3	97.5057	860	911
C21	C197	97.502	864	911
C21	C155	97.4998	834	911
C21	C235	97.4989	865	911
C21	C363	97.4972	863	911
C21	C45	97.4826	865	911
C21	C149	97.4825	865	911
C21	C22	97.4728	866	911
C21	C349	97.4683	865	911
C21	C224	97.4678	864	911
C21	C285	97.4661	873	911
C21	C196	97.4647	864	911
C21	C182	97.4583	867	911
C21	C320	97.4566	864	911
C21	C364	97.4488	848	911
C21	C188	97.4485	848	911
C21	C295	97.4469	864	911
C21	C309	97.4427	866	911
C21	C241	97.4387	866	911
C21	C240	97.4362	855	911
C21	C79	97.4307	866	911
C21	C255	97.3867	847	911
C21	C148	97.3571	865	911
C21	C325	97.3475	858	911
C273	C273	100.0	957	965
C273	C265	99.9361	939	965
C273	C324	99.936	939	965
C273	C276	99.9162	926	965
C273	C183	99.8633	934	965
C273	C311	99.8564	938	965
C273	C52	99.8483	941	965
C273	C113	99.8482	941	965
C273	C318	99.7694	923	965
C273	C357	99.762	909	965
C273	C13	99.7149	921	965
C273	C76	99.7112	922	965
C273	C295	97.9591	880	965
C273	C294	97.8828	865	965
C273	C9	97.8732	862	965
C273	C351	97.8696	869	965
C273	C80	97.8662	869	965
C273	C72	97.8653	868	965
C273	C21	97.8632	857	965
C273	C206	97.8594	864	965
C273	C195	97.8576	863	965
C273	C353	97.8547	867	965
C273	C67	97.8444	873	965
C273	C208	97.8323	872	965
C273	C314	97.8189	870	965
C273	C312	97.8131	866	965
C273	C136	97.8049	868	965
C273	C91	97.8045	867	965
C273	C70	97.7825	888	965
C273	C121	97.781	866	965
C273	C100	97.7584	870	965
C273	C16	97.7576	874	965
C273	C32	97.739	873	965
C273	C24	97.7378	874	965
C273	C333	97.7177	878	965
C273	C222	97.7158	867	965
C273	C245	97.7086	879	965
C273	C79	97.6929	863	965
C273	C233	97.6893	864	965
C273	C45	97.667	870	965
C273	C149	97.6643	870	965
C273	C285	97.6508	876	965
C273	C155	97.6485	850	965
C273	C349	97.641	875	965
C273	C197	97.6391	874	965
C273	C224	97.6362	878	965
C273	C209	97.6258	879	965
C273	C182	97.6255	870	965
C273	C235	97.6204	867	965
C273	C339	97.6187	876	965
C273	C363	97.6171	872	965
C273	C355	97.6161	870	965
C273	C364	97.6149	868	965
C273	C188	97.6148	868	965
C273	C56	97.6117	868	965
C273	C3	97.6011	865	965
C273	C342	97.5947	874	965
C273	C196	97.5871	877	965
C273	C133	97.581	875	965
C273	C179	97.5806	875	965
C273	C22	97.578	866	965
C273	C255	97.5764	859	965
C273	C309	97.5759	872	965
C273	C241	97.575	869	965
C273	C320	97.5661	863	965
C273	C325	97.5421	876	965
C273	C240	97.5405	879	965
C273	C148	97.4513	883	965
C72	C72	100.0	913	913
C72	C351	99.999	907	913
C72	C195	99.8978	887	913
C72	C206	99.8966	893	913
C72	C9	99.8848	894	913
C72	C21	99.8818	901	913
C72	C136	99.8761	895	913
C72	C353	99.8714	899	913
C72	C294	99.8684	896	913
C72	C208	99.8597	901	913
C72	C80	99.8588	901	913
C72	C67	99.857	899	913
C72	C91	99.856	896	913
C72	C314	99.8549	902	913
C72	C100	99.8449	901	913
C72	C121	99.8436	901	913
C72	C183	97.975	863	913
C72	C273	97.9624	856	913
C72	C311	97.9595	862	913
C72	C324	97.9513	864	913
C72	C265	97.9444	865	913
C72	C357	97.9378	866	913
C72	C276	97.9293	863	913
C72	C52	97.9213	866	913
C72	C113	97.9212	866	913
C72	C13	97.8487	866	913
C72	C76	97.8486	866	913
C72	C318	97.8396	858	913
C72	C16	97.6208	859	913
C72	C70	97.6049	865	913
C72	C333	97.5785	865	913
C72	C312	97.5506	852	913
C72	C245	97.5434	865	913
C72	C222	97.5407	853	913
C72	C32	97.5311	862	913
C72	C24	97.522	865	913
C72	C235	97.4986	863	913
C72	C3	97.4892	864	913
C72	C56	97.4715	866	913
C72	C342	97.4695	862	913
C72	C133	97.4671	858	913
C72	C179	97.4668	858	913
C72	C285	97.4629	865	913
C72	C224	97.4628	868	913
C72	C209	97.4615	859	913
C72	C320	97.4582	858	913
C72	C349	97.4566	869	913
C72	C22	97.4528	864	913
C72	C355	97.4465	863	913
C72	C364	97.4448	855	913
C72	C295	97.4398	862	913
C72	C188	97.4363	856	913
C72	C148	97.4362	857	913
C72	C339	97.4316	862	913
C72	C196	97.4302	861	913
C72	C182	97.4243	856	913
C72	C149	97.4203	857	913
C72	C45	97.4185	858	913
C72	C233	97.4179	861	913
C72	C197	97.4109	870	913
C72	C240	97.4062	864	913
C72	C255	97.4008	851	913
C72	C309	97.4	865	913
C72	C241	97.3967	865	913
C72	C79	97.39	868	913
C72	C155	97.387	852	913
C72	C325	97.3746	857	913
C72	C363	97.3691	873	913
C351	C351	100.0	908	908
C351	C72	99.9967	908	908
C351	C21	99.9007	899	908
C351	C195	99.8881	888	908
C351	C206	99.8876	892	908
C351	C314	99.8838	901	908
C351	C9	99.8834	895	908
C351	C294	99.8666	896	908
C351	C208	99.8611	900	908
C351	C80	99.8592	901	908
C351	C353	99.8558	901	908
C351	C67	99.8477	898	908
C351	C91	99.8467	895	908
C351	C136	99.846	896	908
C351	C100	99.8407	901	908
C351	C121	99.8391	901	908
C351	C183	97.9738	862	908
C351	C311	97.9587	864	908
C351	C273	97.9457	866	908
C351	C324	97.9358	867	908
C351	C265	97.9358	867	908
C351	C357	97.9278	864	908
C351	C276	97.9249	864	908
C351	C52	97.907	870	908
C351	C113	97.9068	870	908
C351	C76	97.8388	865	908
C351	C13	97.8379	865	908
C351	C318	97.8038	861	908
C351	C16	97.6202	860	908
C351	C70	97.6199	863	908
C351	C333	97.5878	864	908
C351	C312	97.5779	851	908
C351	C245	97.5567	863	908
C351	C222	97.5543	852	908
C351	C32	97.5466	860	908
C351	C24	97.5464	867	908
C351	C235	97.5303	859	908
C351	C3	97.4928	865	908
C351	C285	97.4718	865	908
C351	C224	97.4713	867	908
C351	C56	97.4705	863	908
C351	C209	97.4669	855	908
C351	C355	97.4616	863	908
C351	C349	97.461	868	908
C351	C295	97.4583	863	908
C351	C342	97.4499	862	908
C351	C320	97.4443	861	908
C351	C22	97.4406	865	908
C351	C364	97.4395	855	908
C351	C188	97.4394	855	908
C351	C182	97.4371	858	908
C351	C148	97.4346	859	908
C351	C133	97.4304	861	908
C351	C179	97.43	861	908
C351	C339	97.4291	861	908
C351	C79	97.4263	863	908
C351	C240	97.419	862	908
C351	C45	97.4155	856	908
C351	C196	97.4049	865	908
C351	C233	97.4032	861	908
C351	C149	97.4023	856	908
C351	C255	97.3994	852	908
C351	C155	97.3918	850	908
C351	C197	97.3892	870	908
C351	C309	97.3781	864	908
C351	C241	97.3747	864	908
C351	C363	97.3643	874	908
C351	C325	97.3493	859	908
C133	C133	100.0	938	939
C133	C179	99.9996	938	939
C133	C209	99.9157	921	939
C133	C342	99.905	930	939
C133	C339	99.8879	917	939
C133	C364	99.0904	876	939
C133	C188	99.0903	876	939
C133	C355	99.0812	885	939
C133	C197	99.0807	896	939
C133	C233	99.0569	880	939
C133	C255	99.0532	888	939
C133	C155	99.0486	881	939
C133	C309	99.0272	905	939
C133	C241	99.027	906	939
C133	C235	99.0143	885	939
C133	C240	98.9842	884	939
C133	C148	98.9796	897	939
C133	C245	98.9773	877	939
C133	C56	98.965	882	939
C133	C45	98.9579	903	939
C133	C3	98.9516	882	939
C133	C325	98.9515	895	939
C133	C149	98.9507	904	939
C133	C320	98.9181	884	939
C133	C285	98.9113	886	939
C133	C182	98.9073	882	939
C133	C349	98.8978	886	939
C133	C22	98.8961	886	939
C133	C224	98.8944	889	939
C133	C363	98.892	885	939
C133	C196	98.891	886	939
C133	C79	98.8218	898	939
C133	C295	98.6553	888	939
C133	C222	98.3318	869	939
C133	C333	98.2996	877	939
C133	C24	98.2925	879	939
C133	C16	98.2662	887	939
C133	C70	98.1808	882	939
C133	C32	98.0405	864	939
C133	C312	97.9733	861	939
C133	C183	97.6279	880	939
C133	C276	97.6209	865	939
C133	C357	97.6098	868	939
C133	C265	97.5753	871	939
C133	C324	97.5747	872	939
C133	C13	97.563	879	939
C133	C311	97.5591	884	939
C133	C76	97.5576	880	939
C133	C318	97.5527	880	939
C133	C52	97.5415	893	939
C133	C273	97.5392	883	939
C133	C113	97.5386	891	939
C133	C195	97.4763	865	939
C133	C21	97.4475	866	939
C133	C136	97.4134	866	939
C133	C208	97.4101	887	939
C133	C206	97.4097	864	939
C133	C91	97.4002	872	939
C133	C80	97.3992	887	939
C133	C353	97.3958	870	939
C133	C314	97.3934	864	939
C133	C9	97.3786	864	939
C133	C294	97.3763	878	939
C133	C121	97.375	865	939
C133	C67	97.3731	880	939
C133	C351	97.371	868	939
C133	C72	97.3668	869	939
C133	C100	97.3476	869	939
C179	C179	100.0	938	939
C179	C133	99.9996	938	939
C179	C209	99.9153	921	939
C179	C342	99.9046	930	939
C179	C339	99.8875	917	939
C179	C364	99.0901	876	939
C179	C188	99.09	876	939
C179	C355	99.0808	885	939
C179	C197	99.0803	896	939
C179	C233	99.0566	880	939
C179	C255	99.0529	888	939
C179	C155	99.0484	881	939
C179	C309	99.027	905	939
C179	C241	99.0267	906	939
C179	C235	99.014	885	939
C179	C240	98.9839	884	939
C179	C148	98.9793	897	939
C179	C245	98.9771	877	939
C179	C56	98.9647	882	939
C179	C45	98.9575	903	939
C179	C325	98.9513	895	939
C179	C3	98.9513	882	939
C179	C149	98.9503	904	939
C179	C320	98.9178	884	939
C179	C285	98.9109	886	939
C179	C182	98.907	882	939
C179	C349	98.8974	886	939
C179	C22	98.8958	886	939
C179	C224	98.8941	889	939
C179	C363	98.8917	885	939
C179	C196	98.8906	886	939
C179	C79	98.8083	899	939
C179	C295	98.655	888	939
C179	C222	98.3314	869	939
C179	C333	98.2991	877	939
C179	C24	98.2922	879	939
C179	C16	98.2657	887	939
C179	C70	98.1803	882	939
C179	C32	98.0403	864	939
C179	C312	97.973	861	939
C179	C183	97.6276	880	939
C179	C276	97.6207	865	939
C179	C357	97.6095	868	939
C179	C265	97.5751	871	939
C179	C324	97.5746	872	939
C179	C13	97.5628	879	939
C179	C311	97.5588	884	939
C179	C76	97.5574	880	939
C179	C318	97.5524	880	939
C179	C52	97.5413	893	939
C179	C273	97.539	883	939
C179	C113	97.5383	891	939
C179	C195	97.476	865	939
C179	C21	97.4471	866	939
C179	C136	97.4131	866	939
C179	C208	97.4097	887	939
C179	C206	97.4094	864	939
C179	C91	97.3999	872	939
C179	C80	97.3988	887	939
C179	C353	97.3955	870	939
C179	C314	97.393	864	939
C179	C9	97.3783	864	939
C179	C294	97.376	878	939
C179	C121	97.3747	865	939
C179	C67	97.3728	880	939
C179	C351	97.3707	868	939
C179	C72	97.3665	869	939
C179	C100	97.3473	869	939
C45	C45	100.0	942	942
C45	C149	99.9982	942	942
C45	C233	99.8894	913	942
C45	C235	99.0825	879	942
C45	C355	99.0515	880	942
C45	C197	99.0443	889	942
C45	C364	99.0311	866	942
C45	C188	99.031	866	942
C45	C155	99.0241	877	942
C45	C245	98.9843	885	942
C45	C285	98.9819	887	942
C45	C255	98.965	881	942
C45	C209	98.9647	892	942
C45	C79	98.962	894	942
C45	C182	98.9479	888	942
C45	C339	98.9416	894	942
C45	C342	98.935	894	942
C45	C3	98.9328	872	942
C45	C240	98.9305	870	942
C45	C56	98.9222	873	942
C45	C133	98.9195	902	942
C45	C179	98.9192	902	942
C45	C325	98.918	894	942
C45	C241	98.9174	900	942
C45	C309	98.9164	900	942
C45	C196	98.8998	894	942
C45	C22	98.8757	873	942
C45	C363	98.8756	892	942
C45	C349	98.8745	884	942
C45	C224	98.8642	888	942
C45	C320	98.8439	879	942
C45	C148	98.829	887	942
C45	C295	98.6728	882	942
C45	C222	98.2105	871	942
C45	C16	98.1856	879	942
C45	C333	98.1716	876	942
C45	C70	98.1268	888	942
C45	C24	98.1112	884	942
C45	C32	97.9936	864	942
C45	C312	97.9579	869	942
C45	C183	97.6776	879	942
C45	C52	97.6397	894	942
C45	C113	97.6396	894	942
C45	C76	97.6337	897	942
C45	C311	97.6323	891	942
C45	C13	97.6287	898	942
C45	C357	97.6214	880	942
C45	C276	97.6064	869	942
C45	C324	97.6009	870	942
C45	C265	97.6001	870	942
C45	C273	97.5902	872	942
C45	C318	97.5463	886	942
C45	C294	97.4917	877	942
C45	C67	97.4674	878	942
C45	C314	97.4527	866	942
C45	C195	97.4432	858	942
C45	C9	97.4422	861	942
C45	C100	97.4396	879	942
C45	C208	97.4392	886	942
C45	C21	97.4327	863	942
C45	C121	97.432	882	942
C45	C353	97.4281	865	942
C45	C206	97.4127	858	942
C45	C351	97.4074	866	942
C45	C80	97.3964	885	942
C45	C72	97.3913	868	942
C45	C136	97.3707	876	942
C45	C91	97.3683	877	942
C149	C149	100.0	942	942
C149	C45	99.9982	942	942
C149	C233	99.8893	913	942
C149	C235	99.0694	880	942
C149	C355	99.0391	881	942
C149	C364	99.036	865	942
C149	C188	99.0359	865	942
C149	C197	99.0348	889	942
C149	C155	99.0257	877	942
C149	C285	98.9849	886	942
C149	C245	98.9844	885	942
C149	C182	98.9626	887	942
C149	C209	98.9548	892	942
C149	C255	98.9546	881	942
C149	C79	98.9518	894	942
C149	C240	98.9458	870	942
C149	C3	98.933	872	942
C149	C339	98.9317	894	942
C149	C342	98.925	894	942
C149	C56	98.9232	874	942
C149	C133	98.9097	902	942
C149	C179	98.9093	902	942
C149	C325	98.9077	895	942
C149	C241	98.894	901	942
C149	C309	98.893	901	942
C149	C196	98.8929	894	942
C149	C22	98.8853	872	942
C149	C349	98.8769	883	942
C149	C224	98.871	887	942
C149	C320	98.8441	879	942
C149	C148	98.8439	886	942
C149	C363	98.8371	894	942
C149	C295	98.6883	882	942
C149	C222	98.2124	871	942
C149	C16	98.1871	879	942
C149	C333	98.1735	876	942
C149	C70	98.1166	890	942
C149	C24	98.0997	885	942
C149	C32	97.9751	866	942
C149	C312	97.9608	869	942
C149	C183	97.6889	878	942
C149	C311	97.6477	891	942
C149	C76	97.645	896	942
C149	C13	97.64	897	942
C149	C52	97.6355	895	942
C149	C113	97.6354	895	942
C149	C357	97.6081	881	942
C149	C276	97.6074	869	942
C149	C324	97.5967	871	942
C149	C265	97.5959	871	942
C149	C273	97.5918	873	942
C149	C318	97.5484	886	942
C149	C294	97.4918	877	942
C149	C67	97.4865	878	942
C149	C314	97.4518	865	942
C149	C195	97.4465	857	942
C149	C9	97.4424	861	942
C149	C100	97.4315	878	942
C149	C208	97.4292	886	942
C149	C121	97.4238	882	942
C149	C353	97.418	865	942
C149	C21	97.4062	864	942
C149	C206	97.4022	858	942
C149	C351	97.392	868	942
C149	C80	97.3862	885	942
C149	C72	97.3811	869	942
C149	C136	97.3602	876	942
C149	C91	97.3578	877	942
C91	C91	100.0	917	918
C91	C136	99.9991	917	918
C91	C21	99.9344	899	918
C91	C9	99.9328	888	918
C91	C353	99.932	893	918
C91	C208	99.929	895	918
C91	C80	99.928	897	918
C91	C206	99.9252	884	918
C91	C195	99.9227	893	918
C91	C314	99.874	900	918
C91	C351	99.8659	894	918
C91	C67	99.8646	893	918
C91	C121	99.8632	906	918
C91	C100	99.8631	906	918
C91	C294	99.8602	896	918
C91	C72	99.8587	895	918
C91	C276	97.9651	856	918
C91	C311	97.9292	867	918
C91	C273	97.9116	862	918
C91	C52	97.8981	864	918
C91	C183	97.8972	869	918
C91	C113	97.896	864	918
C91	C357	97.889	868	918
C91	C265	97.8807	866	918
C91	C324	97.8803	867	918
C91	C13	97.8394	877	918
C91	C76	97.839	877	918
C91	C318	97.761	873	918
C91	C32	97.5907	851	918
C91	C24	97.5823	863	918
C91	C333	97.5611	863	918
C91	C312	97.5565	861	918
C91	C16	97.5558	867	918
C91	C70	97.5413	881	918
C91	C222	97.5219	864	918
C91	C3	97.5109	860	918
C91	C245	97.5095	871	918
C91	C56	97.5041	856	918
C91	C320	97.4981	860	918
C91	C235	97.4955	863	918
C91	C196	97.4921	865	918
C91	C342	97.491	862	918
C91	C209	97.4834	859	918
C91	C182	97.4733	855	918
C91	C339	97.4671	861	918
C91	C133	97.4585	864	918
C91	C179	97.4581	864	918
C91	C364	97.4544	855	918
C91	C22	97.4541	865	918
C91	C188	97.4533	854	918
C91	C155	97.4483	843	918
C91	C363	97.4441	877	918
C91	C240	97.4318	866	918
C91	C355	97.4282	869	918
C91	C285	97.4244	870	918
C91	C233	97.4178	865	918
C91	C197	97.3994	869	918
C91	C149	97.3953	869	918
C91	C79	97.3941	866	918
C91	C45	97.3897	869	918
C91	C309	97.3875	867	918
C91	C325	97.3843	863	918
C91	C241	97.3781	868	918
C91	C224	97.3761	866	918
C91	C349	97.3731	865	918
C91	C255	97.367	848	918
C91	C295	97.3402	871	918
C91	C148	97.2423	871	918
C209	C209	100.0	931	931
C209	C339	99.9578	913	931
C209	C133	99.9322	920	931
C209	C179	99.9318	920	931
C209	C342	99.9195	916	931
C209	C197	99.1053	896	931
C209	C355	99.094	890	931
C209	C364	99.053	872	931
C209	C188	99.0529	872	931
C209	C233	99.0516	878	931
C209	C241	99.0268	891	931
C209	C309	99.026	892	931
C209	C240	98.983	886	931
C209	C235	98.9781	884	931
C209	C148	98.9763	894	931
C209	C56	98.9755	883	931
C209	C320	98.9751	880	931
C209	C3	98.9748	879	931
C209	C245	98.965	874	931
C209	C22	98.9642	880	931
C209	C155	98.961	878	931
