Query	Ref	ANI	Bidirect_FragMap	Total_Query_Frags
GCA_013898935	GCA_013836945	96.9576	1443	1787
GCA_013898935	GCA_013728735	96.9221	1487	1787
GCA_013898935	GCA_013782445	96.7265	1425	1787
GCA_013898935	GCA_013796065	96.644	1447	1787
GCA_013898935	GCA_013924285	96.6365	1374	1787
GCA_013898935	GCA_013928845	96.499	1394	1787
GCA_013898935	GCA_013894235	92.3787	1282	1787
GCA_013898935	GCA_013817505	92.3113	1269	1787
GCA_013898935	GCA_014103665	91.1986	1302	1787
GCA_013898935	GCA_013745515	91.0704	1281	1787
GCA_013898935	GCA_014103465	91.0592	1290	1787
GCA_013898935	GCA_013732895	91.0264	1308	1787
GCA_013898935	GCA_013746655	90.9846	1307	1787
GCA_014103665	GCA_014103665	100.0	1640	1647
GCA_014103665	GCA_013745515	99.4088	1485	1647
GCA_014103665	GCA_014103465	99.2508	1456	1647
GCA_014103665	GCA_013746655	99.1789	1482	1647
GCA_014103665	GCA_013732895	99.1443	1485	1647
GCA_014103665	GCA_014103195	91.4391	1309	1647
GCA_014103665	GCA_013728735	91.3495	1327	1647
GCA_014103665	GCA_013786125	91.3343	1296	1647
GCA_014103665	GCA_013823125	91.3335	1330	1647
GCA_014103665	GCA_013897255	91.3322	1370	1647
GCA_014103665	GCA_013819985	91.3293	1302	1647
GCA_014103665	GCA_013896775	91.3287	1370	1647
GCA_014103665	GCA_013897665	91.3246	1370	1647
GCA_014103665	GCA_013830785	91.3153	1341	1647
GCA_014103665	GCA_013800125	91.3093	1330	1647
GCA_014103665	GCA_013900245	91.3003	1327	1647
GCA_014103665	GCA_013752075	91.2968	1298	1647
GCA_014103665	GCA_013924285	91.2913	1374	1647
GCA_014103665	GCA_013891895	91.2899	1331	1647
GCA_014103665	GCA_013752295	91.2789	1274	1647
GCA_014103665	GCA_013783465	91.2775	1282	1647
GCA_014103665	GCA_013817865	91.2771	1285	1647
GCA_014103665	GCA_013898775	91.2728	1342	1647
GCA_014103665	GCA_013898995	91.2726	1342	1647
GCA_014103665	GCA_013836945	91.2721	1314	1647
GCA_014103665	GCA_013894775	91.268	1277	1647
GCA_014103665	GCA_013896515	91.2641	1377	1647
GCA_014103665	GCA_013898935	91.2545	1309	1647
GCA_014103665	GCA_013835405	91.254	1306	1647
GCA_014103665	GCA_014109125	91.2468	1288	1647
GCA_014103665	GCA_014109065	91.2398	1291	1647
GCA_014103665	GCA_013899205	91.2332	1312	1647
GCA_014103665	GCA_013806525	91.2311	1306	1647
GCA_014103665	GCA_013806925	91.2255	1305	1647
GCA_014103665	GCA_013806085	91.225	1305	1647
GCA_014103665	GCA_013923405	91.2199	1293	1647
GCA_014103665	GCA_013821965	91.2155	1280	1647
GCA_014103665	GCA_013886475	91.2029	1307	1647
GCA_014103665	GCA_013796065	91.201	1322	1647
GCA_014103665	GCA_013928845	91.1909	1370	1647
GCA_014103665	GCA_013750375	91.1908	1269	1647
GCA_014103665	GCA_013899665	91.1863	1260	1647
GCA_014103665	GCA_013602835	91.1747	1334	1647
GCA_014103665	GCA_013782445	91.1713	1298	1647
GCA_014103665	GCA_013895455	91.1604	1261	1647
GCA_014103665	GCA_013790245	91.14	1317	1647
GCA_014103665	GCA_013713325	91.1192	1281	1647
GCA_014103665	GCA_013712565	91.115	1283	1647
GCA_014103665	GCA_013817505	90.7657	1265	1647
GCA_014103665	GCA_013894235	90.7605	1239	1647
GCA_014103465	GCA_014103465	100.0	1636	1639
GCA_014103465	GCA_013746655	99.9875	1633	1639
GCA_014103465	GCA_013745515	99.2299	1477	1639
GCA_014103465	GCA_014103665	99.2069	1454	1639
GCA_014103465	GCA_013732895	99.0709	1478	1639
GCA_014103465	GCA_013891895	91.3818	1319	1639
GCA_014103465	GCA_013821965	91.2309	1302	1639
GCA_014103465	GCA_013750375	91.2231	1256	1639
GCA_014103465	GCA_013898995	91.2081	1308	1639
GCA_014103465	GCA_013898775	91.2081	1308	1639
GCA_014103465	GCA_013823125	91.2069	1310	1639
GCA_014103465	GCA_014109125	91.2058	1273	1639
GCA_014103465	GCA_014103195	91.2015	1316	1639
GCA_014103465	GCA_013923405	91.1896	1270	1639
GCA_014103465	GCA_013752075	91.1887	1274	1639
GCA_014103465	GCA_014109065	91.1864	1277	1639
GCA_014103465	GCA_013819985	91.1594	1304	1639
GCA_014103465	GCA_013900245	91.1505	1335	1639
GCA_014103465	GCA_013786125	91.1444	1292	1639
GCA_014103465	GCA_013836945	91.1412	1313	1639
GCA_014103465	GCA_013752295	91.1332	1247	1639
GCA_014103465	GCA_013835405	91.1322	1285	1639
GCA_014103465	GCA_013886475	91.1317	1296	1639
GCA_014103465	GCA_013800125	91.1315	1312	1639
GCA_014103465	GCA_013713325	91.1294	1267	1639
GCA_014103465	GCA_013894775	91.1209	1264	1639
GCA_014103465	GCA_013796065	91.1204	1298	1639
GCA_014103465	GCA_013728735	91.1168	1309	1639
GCA_014103465	GCA_013783465	91.1166	1285	1639
GCA_014103465	GCA_013817865	91.1152	1288	1639
GCA_014103465	GCA_013806525	91.1089	1321	1639
GCA_014103465	GCA_013806085	91.1088	1321	1639
GCA_014103465	GCA_013806925	91.1052	1320	1639
GCA_014103465	GCA_013899205	91.104	1284	1639
GCA_014103465	GCA_013830785	91.1019	1305	1639
GCA_014103465	GCA_013896775	91.1006	1343	1639
GCA_014103465	GCA_013898935	91.0989	1287	1639
GCA_014103465	GCA_013712565	91.096	1269	1639
GCA_014103465	GCA_013897665	91.0914	1341	1639
GCA_014103465	GCA_013897255	91.0894	1343	1639
GCA_014103465	GCA_013895455	91.0829	1249	1639
GCA_014103465	GCA_013924285	91.075	1309	1639
GCA_014103465	GCA_013899665	91.0739	1247	1639
GCA_014103465	GCA_013896515	91.0732	1348	1639
GCA_014103465	GCA_013782445	91.0629	1291	1639
GCA_014103465	GCA_013602835	91.0565	1304	1639
GCA_014103465	GCA_013790245	91.0266	1325	1639
GCA_014103465	GCA_013928845	91.0126	1335	1639
GCA_014103465	GCA_013817505	90.7017	1232	1639
GCA_014103465	GCA_013894235	90.6908	1239	1639
GCA_013746655	GCA_013746655	100.0	1688	1696
GCA_013746655	GCA_014103465	99.9778	1630	1696
GCA_013746655	GCA_013745515	99.2417	1496	1696
GCA_013746655	GCA_014103665	99.1711	1475	1696
GCA_013746655	GCA_013732895	99.1142	1489	1696
GCA_013746655	GCA_013891895	91.3486	1342	1696
GCA_013746655	GCA_013821965	91.2864	1305	1696
GCA_013746655	GCA_013894775	91.2322	1256	1696
GCA_013746655	GCA_013923405	91.2002	1282	1696
GCA_013746655	GCA_014103195	91.1932	1326	1696
GCA_013746655	GCA_014109125	91.192	1283	1696
GCA_013746655	GCA_013817865	91.1866	1290	1696
GCA_013746655	GCA_013800125	91.1865	1325	1696
GCA_013746655	GCA_014109065	91.1847	1290	1696
GCA_013746655	GCA_013900245	91.184	1347	1696
GCA_013746655	GCA_013750375	91.1764	1275	1696
GCA_013746655	GCA_013728735	91.1728	1329	1696
GCA_013746655	GCA_013898775	91.1704	1328	1696
GCA_013746655	GCA_013898995	91.1704	1328	1696
GCA_013746655	GCA_013836945	91.1628	1332	1696
GCA_013746655	GCA_013819985	91.1603	1320	1696
GCA_013746655	GCA_013823125	91.1555	1318	1696
GCA_013746655	GCA_013924285	91.1507	1320	1696
GCA_013746655	GCA_013752075	91.1506	1286	1696
GCA_013746655	GCA_013602835	91.1487	1319	1696
GCA_013746655	GCA_013830785	91.1405	1321	1696
GCA_013746655	GCA_013928845	91.1371	1347	1696
GCA_013746655	GCA_013835405	91.1361	1303	1696
GCA_013746655	GCA_013886475	91.1299	1331	1696
GCA_013746655	GCA_013786125	91.125	1302	1696
GCA_013746655	GCA_013713325	91.0907	1277	1696
GCA_013746655	GCA_013752295	91.0823	1263	1696
GCA_013746655	GCA_013897255	91.0786	1373	1696
GCA_013746655	GCA_013782445	91.0735	1319	1696
GCA_013746655	GCA_013783465	91.0734	1305	1696
GCA_013746655	GCA_013796065	91.0682	1315	1696
GCA_013746655	GCA_013712565	91.0669	1279	1696
GCA_013746655	GCA_013899665	91.0625	1264	1696
GCA_013746655	GCA_013897665	91.0622	1373	1696
GCA_013746655	GCA_013899205	91.0611	1305	1696
GCA_013746655	GCA_013895455	91.0496	1268	1696
GCA_013746655	GCA_013896775	91.0491	1376	1696
GCA_013746655	GCA_013898935	91.0442	1303	1696
GCA_013746655	GCA_013896515	91.0322	1379	1696
GCA_013746655	GCA_013806085	91.0197	1342	1696
GCA_013746655	GCA_013806525	91.0143	1341	1696
GCA_013746655	GCA_013806925	91.0041	1342	1696
GCA_013746655	GCA_013790245	90.9693	1347	1696
GCA_013746655	GCA_013817505	90.7488	1227	1696
GCA_013746655	GCA_013894235	90.6433	1242	1696
GCA_013745515	GCA_013745515	100.0	1625	1628
GCA_013745515	GCA_014103665	99.3659	1485	1628
GCA_013745515	GCA_013732895	99.2955	1462	1628
GCA_013745515	GCA_013746655	99.2409	1499	1628
GCA_013745515	GCA_014103465	99.2334	1478	1628
GCA_013745515	GCA_013786125	91.3076	1301	1628
GCA_013745515	GCA_013891895	91.2928	1287	1628
GCA_013745515	GCA_013783465	91.2869	1306	1628
GCA_013745515	GCA_013817865	91.2783	1290	1628
GCA_013745515	GCA_013835405	91.2693	1316	1628
GCA_013745515	GCA_013830785	91.2691	1341	1628
GCA_013745515	GCA_013821965	91.2569	1296	1628
GCA_013745515	GCA_014103195	91.2535	1316	1628
GCA_013745515	GCA_013752075	91.2322	1281	1628
GCA_013745515	GCA_013819985	91.2238	1300	1628
GCA_013745515	GCA_013602835	91.2169	1326	1628
GCA_013745515	GCA_013750375	91.2146	1267	1628
GCA_013745515	GCA_013928845	91.2132	1314	1628
GCA_013745515	GCA_013923405	91.2114	1299	1628
GCA_013745515	GCA_013898995	91.2111	1305	1628
GCA_013745515	GCA_013898775	91.2111	1305	1628
GCA_013745515	GCA_013782445	91.2073	1307	1628
GCA_013745515	GCA_013728735	91.2061	1329	1628
GCA_013745515	GCA_014109125	91.2059	1309	1628
GCA_013745515	GCA_013800125	91.2035	1325	1628
GCA_013745515	GCA_014109065	91.1985	1311	1628
GCA_013745515	GCA_013896515	91.1975	1346	1628
GCA_013745515	GCA_013900245	91.1952	1310	1628
GCA_013745515	GCA_013897665	91.1911	1352	1628
GCA_013745515	GCA_013823125	91.1892	1296	1628
GCA_013745515	GCA_013899665	91.1843	1283	1628
GCA_013745515	GCA_013897255	91.1825	1353	1628
GCA_013745515	GCA_013898935	91.1778	1271	1628
GCA_013745515	GCA_013896775	91.176	1352	1628
GCA_013745515	GCA_013895455	91.1757	1267	1628
GCA_013745515	GCA_013752295	91.1747	1251	1628
GCA_013745515	GCA_013924285	91.1705	1320	1628
GCA_013745515	GCA_013899205	91.1667	1276	1628
GCA_013745515	GCA_013836945	91.1603	1310	1628
GCA_013745515	GCA_013894775	91.1453	1278	1628
GCA_013745515	GCA_013713325	91.1392	1273	1628
GCA_013745515	GCA_013712565	91.127	1276	1628
GCA_013745515	GCA_013796065	91.1244	1306	1628
GCA_013745515	GCA_013790245	91.1079	1317	1628
GCA_013745515	GCA_013886475	91.0974	1288	1628
GCA_013745515	GCA_013806085	91.0896	1318	1628
GCA_013745515	GCA_013806525	91.0894	1318	1628
GCA_013745515	GCA_013806925	91.0888	1317	1628
GCA_013745515	GCA_013817505	90.765	1241	1628
GCA_013745515	GCA_013894235	90.7519	1235	1628
GCA_013732895	GCA_013732895	100.0	1678	1692
GCA_013732895	GCA_013745515	99.2521	1466	1692
GCA_013732895	GCA_014103665	99.1851	1474	1692
GCA_013732895	GCA_013746655	99.1365	1492	1692
GCA_013732895	GCA_014103465	99.0847	1479	1692
GCA_013732895	GCA_013891895	91.326	1314	1692
GCA_013732895	GCA_013821965	91.3121	1288	1692
GCA_013732895	GCA_014103195	91.3043	1319	1692
GCA_013732895	GCA_013900245	91.297	1379	1692
GCA_013732895	GCA_013835405	91.2367	1300	1692
GCA_013732895	GCA_013786125	91.2267	1307	1692
GCA_013732895	GCA_013819985	91.2197	1317	1692
GCA_013732895	GCA_013817865	91.2188	1296	1692
GCA_013732895	GCA_014109065	91.2032	1278	1692
GCA_013732895	GCA_013752295	91.2031	1263	1692
GCA_013732895	GCA_014109125	91.2	1279	1692
GCA_013732895	GCA_013750375	91.1871	1270	1692
GCA_013732895	GCA_013823125	91.1854	1316	1692
GCA_013732895	GCA_013923405	91.1755	1272	1692
GCA_013732895	GCA_013800125	91.1751	1323	1692
GCA_013732895	GCA_013752075	91.1656	1300	1692
GCA_013732895	GCA_013928845	91.1643	1379	1692
GCA_013732895	GCA_013899205	91.1492	1288	1692
GCA_013732895	GCA_013783465	91.1468	1312	1692
GCA_013732895	GCA_013924285	91.1426	1306	1692
GCA_013732895	GCA_013836945	91.1405	1330	1692
GCA_013732895	GCA_013898935	91.1385	1288	1692
GCA_013732895	GCA_013896515	91.1368	1362	1692
GCA_013732895	GCA_013899665	91.1336	1271	1692
GCA_013732895	GCA_013895455	91.1336	1261	1692
GCA_013732895	GCA_013898775	91.1298	1339	1692
GCA_013732895	GCA_013898995	91.1297	1339	1692
GCA_013732895	GCA_013782445	91.1291	1315	1692
GCA_013732895	GCA_013886475	91.1235	1322	1692
GCA_013732895	GCA_013894775	91.1161	1281	1692
GCA_013732895	GCA_013897255	91.1109	1360	1692
GCA_013732895	GCA_013806525	91.1009	1325	1692
GCA_013732895	GCA_013806085	91.1004	1325	1692
GCA_013732895	GCA_013897665	91.099	1364	1692
GCA_013732895	GCA_013728735	91.0974	1324	1692
GCA_013732895	GCA_013830785	91.0953	1346	1692
GCA_013732895	GCA_013806925	91.0932	1324	1692
GCA_013732895	GCA_013896775	91.0859	1361	1692
GCA_013732895	GCA_013790245	91.0835	1330	1692
GCA_013732895	GCA_013796065	91.0737	1318	1692
GCA_013732895	GCA_013713325	91.0636	1278	1692
GCA_013732895	GCA_013712565	91.0502	1285	1692
GCA_013732895	GCA_013602835	91.0296	1341	1692
GCA_013732895	GCA_013817505	90.7159	1238	1692
GCA_013732895	GCA_013894235	90.6359	1243	1692
GCA_013786125	GCA_013786125	100.0	1677	1680
GCA_013786125	GCA_013728735	99.373	1572	1680
GCA_013786125	GCA_013896515	97.9744	1518	1680
GCA_013786125	GCA_013896775	97.9546	1526	1680
GCA_013786125	GCA_013897665	97.9458	1527	1680
GCA_013786125	GCA_013897255	97.9444	1527	1680
GCA_013786125	GCA_013900245	97.5732	1526	1680
GCA_013786125	GCA_014103195	97.5711	1412	1680
GCA_013786125	GCA_013823125	97.5304	1485	1680
GCA_013786125	GCA_013800125	97.5204	1419	1680
GCA_013786125	GCA_013602835	97.513	1405	1680
GCA_013786125	GCA_013836945	97.5083	1503	1680
GCA_013786125	GCA_013830785	97.5062	1442	1680
GCA_013786125	GCA_013898775	97.4732	1421	1680
GCA_013786125	GCA_013898995	97.4732	1421	1680
GCA_013786125	GCA_013790245	97.4432	1460	1680
GCA_013786125	GCA_013783465	97.3059	1427	1680
GCA_013786125	GCA_013895455	97.3009	1434	1680
GCA_013786125	GCA_013891895	97.2824	1444	1680
GCA_013786125	GCA_014109065	97.2806	1419	1680
GCA_013786125	GCA_014109125	97.2723	1418	1680
GCA_013786125	GCA_013821965	97.2692	1420	1680
GCA_013786125	GCA_013923405	97.2686	1416	1680
GCA_013786125	GCA_013899665	97.2662	1438	1680
GCA_013786125	GCA_013898935	97.257	1458	1680
GCA_013786125	GCA_013899205	97.2552	1458	1680
GCA_013786125	GCA_013819985	97.2545	1438	1680
GCA_013786125	GCA_013817865	97.2457	1455	1680
GCA_013786125	GCA_013894775	97.2352	1449	1680
GCA_013786125	GCA_013752295	97.2151	1467	1680
GCA_013786125	GCA_013713325	97.2121	1433	1680
GCA_013786125	GCA_013750375	97.2119	1465	1680
GCA_013786125	GCA_013712565	97.2102	1441	1680
GCA_013786125	GCA_013752075	97.2053	1453	1680
GCA_013786125	GCA_013835405	97.1774	1476	1680
GCA_013786125	GCA_013886475	97.1328	1462	1680
GCA_013786125	GCA_013806925	97.1109	1460	1680
GCA_013786125	GCA_013806085	97.1108	1460	1680
GCA_013786125	GCA_013806525	97.1097	1460	1680
GCA_013786125	GCA_013796065	96.8446	1393	1680
GCA_013786125	GCA_013924285	96.7936	1360	1680
GCA_013786125	GCA_013782445	96.7896	1401	1680
GCA_013786125	GCA_013928845	96.7538	1392	1680
GCA_013786125	GCA_013894235	92.4151	1287	1680
GCA_013786125	GCA_013817505	92.2478	1285	1680
GCA_013786125	GCA_013745515	91.2481	1327	1680
GCA_013786125	GCA_013732895	91.1587	1324	1680
GCA_013786125	GCA_014103665	91.1195	1320	1680
GCA_013786125	GCA_013746655	91.0353	1319	1680
GCA_013786125	GCA_014103465	91.0277	1310	1680
GCA_013728735	GCA_013728735	100.0	1818	1821
GCA_013728735	GCA_013786125	99.3663	1577	1821
GCA_013728735	GCA_013897665	97.8145	1558	1821
GCA_013728735	GCA_013897255	97.8084	1558	1821
GCA_013728735	GCA_013896775	97.8031	1560	1821
GCA_013728735	GCA_013896515	97.7846	1562	1821
GCA_013728735	GCA_013790245	97.5218	1542	1821
GCA_013728735	GCA_013836945	97.4639	1518	1821
GCA_013728735	GCA_013823125	97.4598	1529	1821
GCA_013728735	GCA_014103195	97.4095	1464	1821
GCA_013728735	GCA_013900245	97.3834	1498	1821
GCA_013728735	GCA_013602835	97.3611	1434	1821
GCA_013728735	GCA_013800125	97.3565	1462	1821
GCA_013728735	GCA_013898775	97.3277	1474	1821
GCA_013728735	GCA_013898995	97.3277	1474	1821
GCA_013728735	GCA_013830785	97.2866	1503	1821
GCA_013728735	GCA_013817865	97.1687	1455	1821
GCA_013728735	GCA_013895455	97.1307	1433	1821
GCA_013728735	GCA_013899665	97.1195	1443	1821
GCA_013728735	GCA_013821965	97.1174	1427	1821
GCA_013728735	GCA_013750375	97.117	1467	1821
GCA_013728735	GCA_013783465	97.1125	1441	1821
GCA_013728735	GCA_013752295	97.1118	1451	1821
GCA_013728735	GCA_013752075	97.1093	1517	1821
GCA_013728735	GCA_013713325	97.0774	1463	1821
GCA_013728735	GCA_013712565	97.0758	1463	1821
GCA_013728735	GCA_014109125	97.0503	1458	1821
GCA_013728735	GCA_013923405	97.0477	1459	1821
GCA_013728735	GCA_013894775	97.0414	1470	1821
GCA_013728735	GCA_013819985	97.0409	1464	1821
GCA_013728735	GCA_013886475	97.0376	1483	1821
GCA_013728735	GCA_014109065	97.0309	1459	1821
GCA_013728735	GCA_013891895	97.018	1485	1821
GCA_013728735	GCA_013898935	97.0124	1480	1821
GCA_013728735	GCA_013806085	97.0099	1488	1821
GCA_013728735	GCA_013806525	97.0087	1488	1821
GCA_013728735	GCA_013899205	97.0087	1482	1821
GCA_013728735	GCA_013806925	97.0083	1487	1821
GCA_013728735	GCA_013835405	96.9064	1512	1821
GCA_013728735	GCA_013782445	96.8546	1479	1821
GCA_013728735	GCA_013796065	96.8468	1496	1821
GCA_013728735	GCA_013924285	96.7288	1425	1821
GCA_013728735	GCA_013928845	96.6763	1453	1821
GCA_013728735	GCA_013894235	92.2859	1273	1821
GCA_013728735	GCA_013817505	92.264	1294	1821
GCA_013728735	GCA_013745515	91.209	1335	1821
GCA_013728735	GCA_014103665	91.199	1353	1821
GCA_013728735	GCA_013732895	91.0781	1336	1821
GCA_013728735	GCA_013746655	91.0747	1328	1821
GCA_013728735	GCA_014103465	91.0607	1322	1821
GCA_013897665	GCA_013897665	100.0	2010	2036
GCA_013897665	GCA_013896775	99.9972	2007	2036
GCA_013897665	GCA_013896515	99.9966	1978	2036
GCA_013897665	GCA_013897255	99.9964	2007	2036
GCA_013897665	GCA_013786125	98.0433	1509	2036
GCA_013897665	GCA_013728735	97.8463	1551	2036
GCA_013897665	GCA_013800125	97.4835	1481	2036
GCA_013897665	GCA_013836945	97.4284	1486	2036
GCA_013897665	GCA_013823125	97.4184	1507	2036
GCA_013897665	GCA_013830785	97.3989	1597	2036
GCA_013897665	GCA_014103195	97.3909	1489	2036
GCA_013897665	GCA_013900245	97.3151	1548	2036
GCA_013897665	GCA_013898775	97.313	1499	2036
GCA_013897665	GCA_013898995	97.3128	1499	2036
GCA_013897665	GCA_013602835	97.2663	1481	2036
GCA_013897665	GCA_013821965	97.2058	1431	2036
GCA_013897665	GCA_013817865	97.2034	1470	2036
GCA_013897665	GCA_013895455	97.2032	1427	2036
GCA_013897665	GCA_013899665	97.1959	1432	2036
GCA_013897665	GCA_013783465	97.1899	1458	2036
GCA_013897665	GCA_013835405	97.1614	1511	2036
GCA_013897665	GCA_014109125	97.1571	1424	2036
GCA_013897665	GCA_014109065	97.155	1426	2036
GCA_013897665	GCA_013750375	97.1413	1442	2036
GCA_013897665	GCA_013752295	97.1406	1474	2036
GCA_013897665	GCA_013923405	97.1399	1427	2036
GCA_013897665	GCA_013819985	97.1161	1466	2036
GCA_013897665	GCA_013790245	97.1151	1524	2036
GCA_013897665	GCA_013891895	97.0597	1473	2036
GCA_013897665	GCA_013894775	97.0537	1482	2036
GCA_013897665	GCA_013752075	97.0533	1514	2036
GCA_013897665	GCA_013886475	97.0499	1533	2036
GCA_013897665	GCA_013806925	97.0179	1538	2036
GCA_013897665	GCA_013899205	97.0068	1505	2036
GCA_013897665	GCA_013898935	97.0057	1504	2036
GCA_013897665	GCA_013806085	97.0042	1539	2036
GCA_013897665	GCA_013713325	97.0036	1441	2036
GCA_013897665	GCA_013806525	97.0036	1539	2036
GCA_013897665	GCA_013712565	96.9825	1445	2036
GCA_013897665	GCA_013782445	96.7229	1415	2036
GCA_013897665	GCA_013924285	96.6856	1443	2036
GCA_013897665	GCA_013796065	96.6246	1437	2036
GCA_013897665	GCA_013928845	96.5612	1493	2036
GCA_013897665	GCA_013817505	92.3188	1276	2036
GCA_013897665	GCA_013894235	92.3096	1275	2036
GCA_013897665	GCA_014103665	91.2593	1378	2036
GCA_013897665	GCA_013745515	91.1068	1364	2036
GCA_013897665	GCA_013732895	91.0803	1381	2036
GCA_013897665	GCA_014103465	91.0637	1366	2036
GCA_013897665	GCA_013746655	91.0137	1384	2036
GCA_013897255	GCA_013897255	100.0	2012	2038
GCA_013897255	GCA_013896515	99.9974	1981	2038
GCA_013897255	GCA_013896775	99.9968	2009	2038
GCA_013897255	GCA_013897665	99.9953	2007	2038
GCA_013897255	GCA_013786125	98.0401	1509	2038
GCA_013897255	GCA_013728735	97.8376	1549	2038
GCA_013897255	GCA_013800125	97.481	1483	2038
GCA_013897255	GCA_014103195	97.4291	1482	2038
GCA_013897255	GCA_013836945	97.4288	1486	2038
GCA_013897255	GCA_013823125	97.4139	1507	2038
GCA_013897255	GCA_013830785	97.4019	1596	2038
GCA_013897255	GCA_013900245	97.3276	1546	2038
GCA_013897255	GCA_013898775	97.3221	1500	2038
GCA_013897255	GCA_013898995	97.3219	1500	2038
GCA_013897255	GCA_013602835	97.2578	1482	2038
GCA_013897255	GCA_013821965	97.2192	1430	2038
GCA_013897255	GCA_013895455	97.2066	1427	2038
GCA_013897255	GCA_013899665	97.1991	1432	2038
GCA_013897255	GCA_013783465	97.1887	1456	2038
GCA_013897255	GCA_013817865	97.1766	1472	2038
GCA_013897255	GCA_014109065	97.1654	1426	2038
GCA_013897255	GCA_014109125	97.1512	1425	2038
GCA_013897255	GCA_013835405	97.149	1510	2038
GCA_013897255	GCA_013750375	97.1436	1440	2038
GCA_013897255	GCA_013752295	97.142	1474	2038
GCA_013897255	GCA_013923405	97.1301	1429	2038
GCA_013897255	GCA_013790245	97.1219	1525	2038
GCA_013897255	GCA_013819985	97.0908	1467	2038
GCA_013897255	GCA_013894775	97.06	1481	2038
GCA_013897255	GCA_013752075	97.0563	1517	2038
GCA_013897255	GCA_013886475	97.0543	1533	2038
GCA_013897255	GCA_013891895	97.0469	1472	2038
GCA_013897255	GCA_013898935	97.0427	1499	2038
GCA_013897255	GCA_013899205	97.0388	1501	2038
GCA_013897255	GCA_013806925	97.0095	1538	2038
GCA_013897255	GCA_013713325	96.9943	1440	2038
GCA_013897255	GCA_013806085	96.9925	1539	2038
GCA_013897255	GCA_013806525	96.9902	1539	2038
GCA_013897255	GCA_013712565	96.9744	1445	2038
GCA_013897255	GCA_013782445	96.7017	1417	2038
GCA_013897255	GCA_013924285	96.6678	1446	2038
GCA_013897255	GCA_013796065	96.6105	1439	2038
GCA_013897255	GCA_013928845	96.5419	1494	2038
GCA_013897255	GCA_013817505	92.3157	1278	2038
GCA_013897255	GCA_013894235	92.2986	1276	2038
GCA_013897255	GCA_014103665	91.2778	1382	2038
GCA_013897255	GCA_013745515	91.1269	1365	2038
GCA_013897255	GCA_013732895	91.065	1380	2038
GCA_013897255	GCA_014103465	91.0359	1369	2038
GCA_013897255	GCA_013746655	90.9895	1386	2038
GCA_013896775	GCA_013896775	100.0	2011	2038
GCA_013896775	GCA_013897665	99.9975	2007	2038
GCA_013896775	GCA_013897255	99.9967	2009	2038
GCA_013896775	GCA_013896515	99.9953	1981	2038
GCA_013896775	GCA_013786125	98.039	1509	2038
GCA_013896775	GCA_013728735	97.8415	1549	2038
GCA_013896775	GCA_013800125	97.4809	1483	2038
GCA_013896775	GCA_013836945	97.4288	1486	2038
GCA_013896775	GCA_013823125	97.4139	1507	2038
GCA_013896775	GCA_014103195	97.403	1484	2038
GCA_013896775	GCA_013830785	97.3958	1597	2038
GCA_013896775	GCA_013900245	97.3149	1547	2038
GCA_013896775	GCA_013898775	97.2965	1502	2038
GCA_013896775	GCA_013898995	97.2963	1502	2038
GCA_013896775	GCA_013602835	97.2705	1481	2038
GCA_013896775	GCA_013895455	97.2069	1427	2038
GCA_013896775	GCA_013899665	97.1995	1432	2038
GCA_013896775	GCA_013821965	97.1987	1432	2038
GCA_013896775	GCA_013783465	97.1959	1455	2038
GCA_013896775	GCA_013817865	97.189	1471	2038
GCA_013896775	GCA_014109065	97.1695	1426	2038
GCA_013896775	GCA_014109125	97.1677	1424	2038
GCA_013896775	GCA_013835405	97.1621	1509	2038
GCA_013896775	GCA_013750375	97.1435	1440	2038
GCA_013896775	GCA_013923405	97.1341	1429	2038
GCA_013896775	GCA_013752295	97.1277	1475	2038
GCA_013896775	GCA_013790245	97.1208	1525	2038
GCA_013896775	GCA_013819985	97.1078	1466	2038
GCA_013896775	GCA_013891895	97.0699	1471	2038
GCA_013896775	GCA_013752075	97.0602	1516	2038
GCA_013896775	GCA_013894775	97.054	1482	2038
GCA_013896775	GCA_013886475	97.052	1533	2038
GCA_013896775	GCA_013899205	97.018	1503	2038
GCA_013896775	GCA_013898935	97.0169	1502	2038
GCA_013896775	GCA_013806925	97.0152	1539	2038
GCA_013896775	GCA_013806085	97.0016	1540	2038
GCA_013896775	GCA_013806525	97.001	1540	2038
GCA_013896775	GCA_013713325	96.9948	1439	2038
GCA_013896775	GCA_013712565	96.9743	1445	2038
GCA_013896775	GCA_013782445	96.7173	1416	2038
GCA_013896775	GCA_013924285	96.6681	1446	2038
GCA_013896775	GCA_013796065	96.6204	1438	2038
GCA_013896775	GCA_013928845	96.5433	1494	2038
GCA_013896775	GCA_013817505	92.3157	1278	2038
GCA_013896775	GCA_013894235	92.2979	1276	2038
GCA_013896775	GCA_014103665	91.2777	1382	2038
GCA_013896775	GCA_013745515	91.1183	1366	2038
GCA_013896775	GCA_013732895	91.0721	1380	2038
GCA_013896775	GCA_014103465	91.05	1368	2038
GCA_013896775	GCA_013746655	91.0251	1383	2038
GCA_013896515	GCA_013896515	100.0	1983	2009
GCA_013896515	GCA_013897255	99.9985	1982	2009
GCA_013896515	GCA_013897665	99.9982	1980	2009
GCA_013896515	GCA_013896775	99.9969	1983	2009
GCA_013896515	GCA_013786125	98.0885	1513	2009
GCA_013896515	GCA_013728735	97.9085	1545	2009
