Query	Ref	ANI	Bidirect_FragMap	Total_Query_Frags
QC-1	N1176	99.8727	1455	1468
QC-1	N1202	99.8723	1448	1468
QC-1	R23887	99.8716	1455	1468
QC-1	N0072	99.871	1451	1468
QC-1	N1177	99.8705	1443	1468
QC-1	mada_1-44	99.8684	1450	1468
QC-1	mada_1-51	99.8675	1453	1468
QC-1	N0153	99.8668	1448	1468
QC-1	mada_1-36	99.8629	1454	1468
QC-1	mada_2-46	99.8617	1451	1468
QC-1	RW-TB008	99.86	1443	1468
QC-1	mada_122	99.8572	1458	1468
QC-1	mada_1-39	99.8571	1454	1468
QC-1	mada_107	99.8557	1458	1468
QC-1	N0091	99.8554	1443	1468
QC-1	mada_117	99.8539	1456	1468
QC-1	mada_118	99.8535	1459	1468
QC-1	mada_1-10	99.8509	1460	1468
mada_1-10	mada_1-10	100.0	1474	1474
mada_1-10	mada_1-36	99.9766	1469	1474
mada_1-10	mada_1-51	99.9739	1472	1474
mada_1-10	mada_2-46	99.9731	1469	1474
mada_1-10	mada_118	99.972	1473	1474
mada_1-10	mada_1-44	99.9718	1472	1474
mada_1-10	mada_1-1	99.9715	1470	1474
mada_1-10	mada_122	99.9712	1472	1474
mada_1-10	mada_107	99.9709	1470	1474
mada_1-10	mada_117	99.9707	1467	1474
mada_1-10	N0072	99.9686	1471	1474
mada_1-10	mada_1-39	99.9673	1471	1474
mada_1-10	R23887	99.9472	1469	1474
mada_1-10	R27252	99.9453	1470	1474
mada_1-10	N0153	99.9414	1461	1474
mada_1-10	mada_1-32	99.9055	1457	1474
mada_1-10	S0106-01	99.9034	1459	1474
mada_1-10	R21770	99.9029	1460	1474
mada_1-10	R30396	99.9001	1461	1474
mada_1-10	TB4620	99.899	1457	1474
mada_1-10	R20896	99.8985	1462	1474
mada_1-10	M0011368_9	99.8985	1454	1474
mada_1-10	M0017522_5	99.8981	1464	1474
mada_1-10	01_R1134	99.8977	1451	1474
mada_1-10	N0004	99.8971	1450	1474
mada_1-10	mada_1-12	99.8965	1450	1474
mada_1-10	M0016737_0	99.896	1460	1474
mada_1-10	TB3169	99.8956	1453	1474
mada_1-10	TB3334	99.8949	1463	1474
mada_1-10	mada_105	99.8944	1459	1474
mada_1-10	TB3237	99.8938	1453	1474
mada_1-10	mada_1-15	99.8937	1455	1474
mada_1-10	N1274	99.8915	1461	1474
mada_1-10	mada_1-53	99.8904	1454	1474
mada_1-10	mada_2-53	99.8904	1454	1474
mada_1-10	02_R1708	99.8894	1458	1474
mada_1-10	mada_1-50	99.8882	1455	1474
mada_1-10	mada_112	99.8882	1457	1474
mada_1-10	mada_129	99.8875	1457	1474
mada_1-10	TB3054	99.8874	1458	1474
mada_1-10	TB2968	99.8856	1457	1474
mada_1-10	02_R0894	99.8856	1459	1474
mada_1-10	mada_103	99.8856	1459	1474
mada_1-10	MT_0080	99.8844	1463	1474
mada_1-10	M0014888_3	99.8839	1456	1474
mada_1-10	mada_124	99.8838	1455	1474
mada_1-10	QC-3	99.8833	1461	1474
mada_1-10	N0054	99.8824	1461	1474
mada_1-10	N1177	99.8823	1452	1474
mada_1-10	QC-5	99.8821	1462	1474
mada_1-10	01_R1430	99.882	1459	1474
mada_1-10	TB3251	99.8813	1463	1474
mada_1-10	S0123-01	99.8809	1451	1474
mada_1-10	S0262-02	99.8809	1451	1474
mada_1-10	TB3386	99.8805	1448	1474
mada_1-10	mada_1-38	99.8805	1460	1474
mada_1-10	QC-9	99.8804	1461	1474
mada_1-10	mada_126	99.8799	1449	1474
mada_1-10	R18040	99.8799	1449	1474
mada_1-10	N1202	99.8797	1458	1474
mada_1-10	mada_120	99.8779	1451	1474
mada_1-10	02_R1896	99.8778	1454	1474
mada_1-10	mada_128	99.8774	1460	1474
mada_1-10	R27937	99.8756	1450	1474
mada_1-10	N0091	99.8755	1453	1474
mada_1-10	mada_2-31	99.8748	1464	1474
mada_1-10	mada_1-41	99.8731	1466	1474
mada_1-10	N1176	99.8726	1463	1474
mada_1-10	mada_2-1	99.8723	1453	1474
mada_1-10	R21839	99.872	1459	1474
mada_1-10	N1272	99.8719	1458	1474
mada_1-10	mada_102	99.8695	1457	1474
mada_1-10	QC-7	99.8695	1458	1474
mada_1-10	3003-06	99.8661	1450	1474
mada_1-10	R15311	99.8661	1460	1474
mada_1-10	TB1612	99.8659	1448	1474
mada_1-10	mada_139	99.8653	1459	1474
mada_1-10	M0016395_7	99.865	1459	1474
mada_1-10	TB2661	99.865	1453	1474
mada_1-10	702-06	99.8649	1450	1474
mada_1-10	mada_1-30	99.8642	1460	1474
mada_1-10	R23571	99.8639	1457	1474
mada_1-10	R28703	99.8636	1454	1474
mada_1-10	R29598	99.8622	1454	1474
mada_1-10	mada_123	99.8607	1453	1474
mada_1-10	S0085-01	99.8604	1453	1474
mada_1-10	mada_2-25	99.8603	1453	1474
mada_1-10	R18043	99.8602	1450	1474
mada_1-10	R22601	99.86	1450	1474
mada_1-10	TB3162	99.8596	1456	1474
mada_1-10	R26778	99.8595	1450	1474
mada_1-10	M0010874_7	99.8577	1454	1474
mada_1-10	mada_115	99.8562	1457	1474
mada_1-10	QC-4	99.8558	1458	1474
mada_1-10	N0155	99.8549	1456	1474
mada_1-10	N0145	99.854	1452	1474
mada_1-10	TB2659	99.8538	1457	1474
mada_1-10	TB3368	99.8535	1451	1474
mada_1-10	R28980	99.8534	1451	1474
mada_1-10	8129-04	99.8532	1455	1474
mada_1-10	706-05	99.8531	1451	1474
mada_1-10	02_R1179	99.853	1458	1474
mada_1-10	QC-8	99.8528	1461	1474
mada_1-10	TB1236	99.8519	1452	1474
mada_1-10	QC-6	99.8516	1457	1474
mada_1-10	QC-10	99.8514	1461	1474
mada_1-10	mada_151	99.8513	1458	1474
mada_1-10	R30234	99.8511	1452	1474
mada_1-10	R36431	99.8511	1450	1474
mada_1-10	R31095	99.851	1451	1474
mada_1-10	R21893	99.8506	1453	1474
mada_1-10	R24120	99.8505	1451	1474
mada_1-10	R29816	99.8504	1450	1474
mada_1-10	R32929	99.8496	1453	1474
mada_1-10	R30078	99.8487	1451	1474
mada_1-10	R27657	99.8487	1451	1474
mada_1-10	R28012	99.8487	1451	1474
mada_1-10	R21363	99.8485	1461	1474
mada_1-10	mada_2-42	99.8478	1454	1474
mada_1-10	S0070-08	99.8472	1453	1474
mada_1-10	QC-1	99.8469	1461	1474
mada_1-10	mada_1-11	99.8454	1455	1474
mada_1-10	TB2981	99.8453	1454	1474
mada_1-10	R20260	99.8451	1456	1474
mada_1-10	R20574	99.845	1456	1474
mada_1-10	R23146	99.8449	1454	1474
mada_1-10	R21408	99.8449	1456	1474
mada_1-10	R30420	99.8442	1455	1474
mada_1-10	TB2512	99.8442	1456	1474
mada_1-10	R37765	99.844	1455	1474
mada_1-10	R25048	99.8433	1454	1474
mada_1-10	TB3091	99.8433	1453	1474
mada_1-10	R26791	99.8431	1456	1474
mada_1-10	4549-04	99.8428	1452	1474
mada_1-10	TB3396	99.8428	1451	1474
mada_1-10	9050-05	99.8423	1451	1474
mada_1-10	R27725	99.8411	1457	1474
mada_1-10	TB2780	99.8409	1457	1474
mada_1-10	TB2995	99.8406	1457	1474
mada_1-10	M0003941_3	99.8399	1456	1474
mada_1-10	R30215	99.8398	1457	1474
mada_1-10	TB3113	99.8396	1457	1474
mada_1-10	18_0621851	99.839	1456	1474
mada_1-10	S0089-01	99.8375	1455	1474
mada_1-10	R24100	99.8367	1456	1474
mada_1-10	696-05	99.8342	1455	1474
mada_1-10	S0107-01	99.8329	1459	1474
mada_1-10	8651-04	99.8325	1457	1474
mada_1-10	S0256-08	99.8322	1455	1474
mada_1-10	R28581	99.8321	1458	1474
mada_1-10	RW-TB008	99.8158	1446	1474
mada_2-46	mada_2-46	100.0	1471	1471
mada_2-46	mada_1-44	99.9871	1470	1471
mada_2-46	mada_1-51	99.9846	1470	1471
mada_2-46	mada_1-36	99.983	1470	1471
mada_2-46	mada_1-1	99.9821	1469	1471
mada_2-46	mada_122	99.9814	1471	1471
mada_2-46	mada_1-39	99.981	1467	1471
mada_2-46	mada_107	99.98	1469	1471
mada_2-46	mada_117	99.9774	1465	1471
mada_2-46	mada_118	99.9744	1470	1471
mada_2-46	N0072	99.9711	1467	1471
mada_2-46	mada_1-10	99.9706	1470	1471
mada_2-46	R23887	99.9505	1464	1471
mada_2-46	R27252	99.9491	1467	1471
mada_2-46	N0153	99.9491	1458	1471
mada_2-46	N1176	99.9012	1453	1471
mada_2-46	S0106-01	99.9004	1456	1471
mada_2-46	M0017522_5	99.8974	1461	1471
mada_2-46	TB4620	99.8964	1456	1471
mada_2-46	mada_1-32	99.8937	1460	1471
mada_2-46	M0016737_0	99.8927	1463	1471
mada_2-46	R20896	99.8926	1456	1471
mada_2-46	mada_128	99.8926	1450	1471
mada_2-46	N1202	99.8925	1454	1471
mada_2-46	R30396	99.8924	1455	1471
mada_2-46	R21839	99.8923	1453	1471
mada_2-46	02_R1708	99.8908	1453	1471
mada_2-46	mada_1-41	99.8904	1460	1471
mada_2-46	N0091	99.8895	1450	1471
mada_2-46	N1274	99.8884	1460	1471
mada_2-46	mada_2-31	99.8879	1461	1471
mada_2-46	R21363	99.8875	1456	1471
mada_2-46	mada_1-15	99.8875	1453	1471
mada_2-46	mada_2-1	99.8874	1451	1471
mada_2-46	mada_1-50	99.8872	1451	1471
mada_2-46	M0011368_9	99.8869	1453	1471
mada_2-46	mada_1-53	99.8867	1450	1471
mada_2-46	mada_2-53	99.8865	1452	1471
mada_2-46	mada_105	99.8859	1458	1471
mada_2-46	MT_0080	99.8858	1459	1471
mada_2-46	mada_112	99.8856	1451	1471
mada_2-46	N0004	99.8851	1455	1471
mada_2-46	N1177	99.8845	1451	1471
mada_2-46	mada_1-12	99.8844	1456	1471
mada_2-46	mada_103	99.8842	1451	1471
mada_2-46	R21770	99.8834	1459	1471
mada_2-46	mada_1-38	99.8823	1451	1471
mada_2-46	TB3169	99.8816	1453	1471
mada_2-46	TB3251	99.8808	1466	1471
mada_2-46	02_R1179	99.8804	1452	1471
mada_2-46	01_R1430	99.8803	1457	1471
mada_2-46	mada_124	99.8803	1451	1471
mada_2-46	M0010874_7	99.88	1449	1471
mada_2-46	R23571	99.88	1453	1471
mada_2-46	mada_139	99.8794	1454	1471
mada_2-46	TB3334	99.8792	1462	1471
mada_2-46	TB3237	99.8786	1454	1471
mada_2-46	M0014888_3	99.8765	1455	1471
mada_2-46	R15311	99.8758	1455	1471
mada_2-46	QC-6	99.8755	1451	1471
mada_2-46	mada_102	99.8753	1453	1471
mada_2-46	01_R1134	99.8753	1454	1471
mada_2-46	M0016395_7	99.875	1459	1471
mada_2-46	mada_2-25	99.8743	1454	1471
mada_2-46	N0054	99.8736	1459	1471
mada_2-46	02_R0894	99.8732	1457	1471
mada_2-46	TB3162	99.8731	1453	1471
mada_2-46	S0123-01	99.873	1452	1471
mada_2-46	S0262-02	99.873	1452	1471
mada_2-46	mada_129	99.8725	1458	1471
mada_2-46	QC-7	99.872	1450	1471
mada_2-46	QC-3	99.8707	1460	1471
mada_2-46	QC-5	99.8705	1459	1471
mada_2-46	mada_1-30	99.8705	1458	1471
mada_2-46	02_R1896	99.8704	1452	1471
mada_2-46	QC-9	99.8701	1456	1471
mada_2-46	N1272	99.8695	1457	1471
mada_2-46	QC-1	99.8685	1452	1471
mada_2-46	TB3054	99.8675	1455	1471
mada_2-46	TB2968	99.8658	1459	1471
mada_2-46	R20260	99.8657	1455	1471
mada_2-46	mada_123	99.8656	1447	1471
mada_2-46	R20574	99.8655	1455	1471
mada_2-46	R21408	99.8653	1455	1471
mada_2-46	QC-8	99.8643	1459	1471
mada_2-46	mada_151	99.8641	1454	1471
mada_2-46	mada_120	99.8629	1446	1471
mada_2-46	QC-10	99.8627	1458	1471
mada_2-46	R23146	99.8618	1452	1471
mada_2-46	QC-4	99.8614	1460	1471
mada_2-46	mada_126	99.8614	1445	1471
mada_2-46	RW-TB008	99.8607	1436	1471
mada_2-46	R32929	99.8602	1455	1471
mada_2-46	R18043	99.8596	1455	1471
mada_2-46	R18040	99.8596	1454	1471
mada_2-46	R27937	99.8595	1454	1471
mada_2-46	R22601	99.8593	1455	1471
mada_2-46	TB2661	99.8592	1450	1471
mada_2-46	N0155	99.8574	1453	1471
mada_2-46	R30420	99.8573	1457	1471
mada_2-46	mada_1-11	99.8547	1451	1471
mada_2-46	TB1236	99.8538	1453	1471
mada_2-46	S0089-01	99.8537	1455	1471
mada_2-46	TB2659	99.8531	1454	1471
mada_2-46	R24100	99.8529	1455	1471
mada_2-46	TB3386	99.8523	1450	1471
mada_2-46	R26791	99.8522	1453	1471
mada_2-46	R28581	99.8521	1454	1471
mada_2-46	TB3091	99.8515	1453	1471
mada_2-46	R28703	99.8514	1454	1471
mada_2-46	TB3368	99.8513	1450	1471
mada_2-46	R27725	99.8511	1453	1471
mada_2-46	R29598	99.8509	1454	1471
mada_2-46	S0256-08	99.8499	1452	1471
mada_2-46	TB3396	99.8498	1454	1471
mada_2-46	9050-05	99.8495	1452	1471
mada_2-46	S0107-01	99.8494	1456	1471
mada_2-46	M0003941_3	99.8494	1457	1471
mada_2-46	S0070-08	99.8475	1458	1471
mada_2-46	N0145	99.8461	1452	1471
mada_2-46	8129-04	99.846	1454	1471
mada_2-46	R26778	99.8459	1454	1471
mada_2-46	TB2780	99.8458	1453	1471
mada_2-46	4549-04	99.8456	1449	1471
mada_2-46	18_0621851	99.8433	1454	1471
mada_2-46	8651-04	99.8422	1452	1471
mada_2-46	R28980	99.842	1455	1471
mada_2-46	TB2512	99.8395	1457	1471
mada_2-46	TB2995	99.8386	1454	1471
mada_2-46	mada_2-42	99.8383	1452	1471
mada_2-46	R21893	99.8374	1453	1471
mada_2-46	R37765	99.8371	1452	1471
mada_2-46	TB1612	99.8368	1451	1471
mada_2-46	R30234	99.8366	1456	1471
mada_2-46	R36431	99.8365	1457	1471
mada_2-46	R31095	99.8364	1456	1471
mada_2-46	R24120	99.8359	1457	1471
mada_2-46	R27657	99.8359	1456	1471
mada_2-46	R30078	99.8359	1456	1471
mada_2-46	R28012	99.8359	1456	1471
mada_2-46	R29816	99.8357	1456	1471
mada_2-46	S0085-01	99.835	1456	1471
mada_2-46	3003-06	99.8349	1454	1471
mada_2-46	R25048	99.8347	1453	1471
mada_2-46	R30215	99.8347	1455	1471
mada_2-46	702-06	99.8337	1454	1471
mada_2-46	mada_115	99.8323	1458	1471
mada_2-46	696-05	99.8298	1453	1471
mada_2-46	706-05	99.8293	1449	1471
mada_2-46	TB2981	99.8288	1454	1471
mada_2-46	TB3113	99.8255	1453	1471
mada_1-1	mada_1-1	100.0	1472	1472
mada_1-1	mada_1-51	99.9922	1471	1472
mada_1-1	mada_1-36	99.9865	1471	1472
mada_1-1	mada_122	99.9862	1470	1472
mada_1-1	mada_1-44	99.9844	1471	1472
mada_1-1	mada_2-46	99.9833	1469	1472
mada_1-1	mada_107	99.9827	1469	1472
mada_1-1	mada_1-39	99.9803	1470	1472
mada_1-1	mada_117	99.9788	1468	1472
mada_1-1	mada_118	99.977	1470	1472
mada_1-1	mada_1-10	99.9689	1472	1472
mada_1-1	N0072	99.9676	1471	1472
mada_1-1	N0153	99.9519	1461	1472
mada_1-1	R23887	99.9484	1469	1472
mada_1-1	R27252	99.9473	1465	1472
mada_1-1	S0106-01	99.91	1459	1472
mada_1-1	TB4620	99.9059	1454	1472
mada_1-1	mada_1-32	99.9041	1462	1472
mada_1-1	R21363	99.9031	1456	1472
mada_1-1	mada_139	99.9027	1451	1472
mada_1-1	R21839	99.9024	1457	1472
mada_1-1	mada_2-31	99.9011	1462	1472
mada_1-1	M0017522_5	99.9006	1462	1472
mada_1-1	TB3054	99.9001	1453	1472
mada_1-1	R21770	99.8998	1458	1472
mada_1-1	QC-8	99.8994	1457	1472
mada_1-1	R15311	99.8987	1455	1472
mada_1-1	QC-10	99.8985	1456	1472
mada_1-1	R20896	99.8971	1460	1472
mada_1-1	mada_2-25	99.897	1450	1472
mada_1-1	R23571	99.8969	1455	1472
mada_1-1	TB3251	99.8963	1461	1472
mada_1-1	R30396	99.8958	1460	1472
mada_1-1	QC-4	99.8953	1459	1472
mada_1-1	M0014888_3	99.8952	1453	1472
mada_1-1	mada_112	99.8951	1455	1472
mada_1-1	mada_103	99.8946	1456	1472
mada_1-1	M0010874_7	99.8945	1451	1472
mada_1-1	mada_1-41	99.8944	1465	1472
mada_1-1	mada_1-38	99.8943	1455	1472
mada_1-1	mada_1-12	99.8939	1454	1472
mada_1-1	01_R1134	99.8937	1449	1472
mada_1-1	M0016737_0	99.8934	1463	1472
mada_1-1	mada_124	99.8933	1453	1472
mada_1-1	TB2661	99.8932	1452	1472
mada_1-1	MT_0080	99.8923	1459	1472
mada_1-1	mada_105	99.8917	1460	1472
mada_1-1	N1274	99.8912	1464	1472
mada_1-1	TB2968	99.8901	1457	1472
mada_1-1	mada_1-53	99.8892	1454	1472
mada_1-1	mada_2-53	99.8892	1454	1472
mada_1-1	N1176	99.889	1463	1472
mada_1-1	02_R1708	99.889	1460	1472
mada_1-1	mada_1-50	99.889	1454	1472
mada_1-1	M0011368_9	99.889	1455	1472
mada_1-1	mada_151	99.8889	1455	1472
mada_1-1	02_R1179	99.8888	1454	1472
mada_1-1	QC-1	99.8885	1454	1472
mada_1-1	mada_128	99.8884	1457	1472
mada_1-1	01_R1430	99.8883	1457	1472
mada_1-1	TB3237	99.8881	1456	1472
mada_1-1	S0123-01	99.8881	1452	1472
mada_1-1	S0262-02	99.888	1452	1472
mada_1-1	mada_1-15	99.8876	1456	1472
mada_1-1	R20260	99.8874	1451	1472
mada_1-1	02_R0894	99.8873	1457	1472
mada_1-1	R20574	99.8868	1452	1472
mada_1-1	R21408	99.8865	1452	1472
mada_1-1	02_R1896	99.8861	1454	1472
mada_1-1	N1177	99.8853	1457	1472
mada_1-1	R26791	99.8853	1454	1472
mada_1-1	R27725	99.8851	1453	1472
mada_1-1	R28980	99.8848	1452	1472
mada_1-1	TB3386	99.8847	1452	1472
mada_1-1	N1202	99.8846	1457	1472
mada_1-1	mada_129	99.8846	1462	1472
mada_1-1	R18040	99.8845	1452	1472
mada_1-1	QC-7	99.8844	1454	1472
mada_1-1	R27937	99.8844	1452	1472
mada_1-1	mada_123	99.8844	1453	1472
mada_1-1	R30420	99.884	1453	1472
mada_1-1	TB3169	99.8831	1460	1472
mada_1-1	R26778	99.8828	1453	1472
mada_1-1	QC-5	99.8825	1460	1472
mada_1-1	QC-3	99.8825	1460	1472
mada_1-1	TB3162	99.8822	1457	1472
mada_1-1	QC-6	99.8821	1457	1472
mada_1-1	R18043	99.8817	1452	1472
mada_1-1	R22601	99.8814	1452	1472
mada_1-1	mada_102	99.8814	1458	1472
mada_1-1	mada_1-30	99.8811	1456	1472
mada_1-1	TB3334	99.8808	1464	1472
mada_1-1	mada_2-1	99.8799	1456	1472
mada_1-1	QC-9	99.8798	1460	1472
mada_1-1	M0016395_7	99.8795	1459	1472
mada_1-1	N1272	99.8795	1461	1472
mada_1-1	N0004	99.878	1461	1472
mada_1-1	N0091	99.8778	1455	1472
mada_1-1	18_0621851	99.8777	1453	1472
mada_1-1	N0054	99.8775	1460	1472
mada_1-1	N0155	99.8774	1455	1472
mada_1-1	mada_1-11	99.8771	1454	1472
mada_1-1	R21893	99.8771	1452	1472
mada_1-1	R23146	99.8761	1454	1472
mada_1-1	TB2780	99.8758	1456	1472
mada_1-1	R37765	99.8752	1455	1472
mada_1-1	R32929	99.8751	1457	1472
mada_1-1	M0003941_3	99.8747	1456	1472
mada_1-1	mada_115	99.8747	1454	1472
mada_1-1	TB2995	99.8746	1453	1472
mada_1-1	R25048	99.8743	1455	1472
mada_1-1	R36431	99.8729	1456	1472
mada_1-1	TB3368	99.8721	1454	1472
mada_1-1	R29598	99.8715	1455	1472
mada_1-1	R29816	99.8713	1457	1472
mada_1-1	S0070-08	99.8707	1456	1472
mada_1-1	R30234	99.8706	1457	1472
mada_1-1	R31095	99.8705	1457	1472
mada_1-1	N0145	99.8703	1454	1472
mada_1-1	S0085-01	99.8702	1455	1472
mada_1-1	R24120	99.87	1458	1472
mada_1-1	TB3091	99.8695	1456	1472
mada_1-1	TB3396	99.8688	1456	1472
mada_1-1	4549-04	99.8686	1455	1472
mada_1-1	S0256-08	99.8678	1455	1472
mada_1-1	R27657	99.8676	1458	1472
mada_1-1	R28012	99.8676	1458	1472
mada_1-1	R30078	99.8676	1458	1472
mada_1-1	9050-05	99.8676	1455	1472
mada_1-1	TB2512	99.8671	1453	1472
mada_1-1	mada_2-42	99.8668	1456	1472
mada_1-1	696-05	99.8666	1456	1472
mada_1-1	R24100	99.8665	1458	1472
mada_1-1	mada_120	99.8657	1447	1472
mada_1-1	RW-TB008	99.8657	1436	1472
mada_1-1	3003-06	99.8653	1456	1472
mada_1-1	R30215	99.8651	1460	1472
mada_1-1	mada_126	99.8651	1447	1472
mada_1-1	8651-04	99.8646	1456	1472
mada_1-1	S0107-01	99.8645	1460	1472
mada_1-1	R28703	99.8637	1460	1472
mada_1-1	702-06	99.8637	1455	1472
mada_1-1	706-05	99.8634	1457	1472
mada_1-1	R28581	99.8629	1459	1472
mada_1-1	S0089-01	99.8629	1461	1472
mada_1-1	8129-04	99.8627	1455	1472
mada_1-1	TB2981	99.8627	1453	1472
mada_1-1	TB3113	99.8619	1456	1472
mada_1-1	TB1612	99.8619	1458	1472
mada_1-1	TB2659	99.8593	1456	1472
mada_1-1	TB1236	99.857	1457	1472
mada_1-36	mada_1-36	100.0	1473	1473
mada_1-36	mada_117	99.9911	1468	1473
mada_1-36	mada_1-51	99.9866	1473	1473
mada_1-36	mada_122	99.9849	1472	1473
mada_1-36	mada_1-1	99.9849	1471	1473
mada_1-36	mada_2-46	99.9846	1470	1473
mada_1-36	mada_1-44	99.9843	1472	1473
mada_1-36	mada_1-39	99.9818	1471	1473
mada_1-36	mada_107	99.9809	1471	1473
mada_1-36	mada_118	99.9774	1470	1473
mada_1-36	mada_1-10	99.973	1472	1473
mada_1-36	N0072	99.9709	1471	1473
mada_1-36	R23887	99.9509	1466	1473
mada_1-36	N0153	99.9483	1461	1473
mada_1-36	R27252	99.9426	1470	1473
mada_1-36	S0106-01	99.9067	1459	1473
mada_1-36	N1202	99.9039	1451	1473
mada_1-36	M0011368_9	99.9023	1455	1473
mada_1-36	M0017522_5	99.9013	1465	1473
mada_1-36	R30396	99.8993	1458	1473
mada_1-36	R20896	99.8984	1460	1473
mada_1-36	mada_112	99.8979	1458	1473
mada_1-36	mada_129	99.8956	1458	1473
mada_1-36	R21770	99.8954	1459	1473
mada_1-36	02_R1708	99.8954	1457	1473
mada_1-36	TB4620	99.8952	1460	1473
mada_1-36	N1274	99.8951	1461	1473
mada_1-36	mada_105	99.8947	1457	1473
mada_1-36	mada_103	99.8947	1458	1473
mada_1-36	mada_124	99.8937	1456	1473
mada_1-36	mada_1-32	99.8933	1462	1473
mada_1-36	TB3251	99.8933	1465	1473
mada_1-36	QC-5	99.8927	1458	1473
mada_1-36	QC-3	99.8926	1457	1473
mada_1-36	TB3334	99.8922	1466	1473
mada_1-36	mada_128	99.8916	1455	1473
mada_1-36	M0016737_0	99.8913	1466	1473
mada_1-36	mada_1-50	99.891	1453	1473
mada_1-36	MT_0080	99.8908	1462	1473
mada_1-36	QC-9	99.8904	1457	1473
mada_1-36	mada_2-53	99.8903	1453	1473
mada_1-36	01_R1430	99.8902	1457	1473
mada_1-36	mada_1-15	99.8896	1458	1473
mada_1-36	02_R1896	99.8895	1452	1473
mada_1-36	mada_1-53	99.8893	1456	1473
mada_1-36	mada_2-1	99.8883	1453	1473
mada_1-36	M0014888_3	99.887	1453	1473
mada_1-36	N0004	99.8865	1456	1473
mada_1-36	N1177	99.8861	1454	1473
mada_1-36	mada_1-12	99.8861	1457	1473
mada_1-36	N0091	99.8859	1454	1473
mada_1-36	TB3237	99.8839	1456	1473
mada_1-36	02_R0894	99.882	1460	1473
mada_1-36	N1176	99.8817	1463	1473
mada_1-36	mada_1-30	99.8806	1458	1473
mada_1-36	S0123-01	99.8784	1452	1473
mada_1-36	S0262-02	99.8784	1452	1473
mada_1-36	R21839	99.8765	1459	1473
mada_1-36	TB3169	99.8758	1462	1473
mada_1-36	01_R1134	99.8742	1455	1473
mada_1-36	N1272	99.8737	1459	1473
mada_1-36	TB2968	99.8729	1457	1473
mada_1-36	TB3054	99.8696	1459	1473
mada_1-36	mada_1-38	99.8685	1460	1473
mada_1-36	mada_1-41	99.8685	1464	1473
mada_1-36	R21363	99.8674	1459	1473
mada_1-36	mada_2-31	99.8661	1465	1473
mada_1-36	N0054	99.866	1462	1473
mada_1-36	R23571	99.8658	1458	1473
mada_1-36	mada_120	99.8655	1448	1473
mada_1-36	mada_139	99.8645	1454	1473
mada_1-36	R20260	99.862	1453	1473
mada_1-36	R20574	99.862	1453	1473
mada_1-36	R21408	99.8617	1453	1473
mada_1-36	QC-8	99.8611	1458	1473
mada_1-36	QC-10	99.8596	1458	1473
mada_1-36	R15311	99.8592	1460	1473
mada_1-36	QC-1	99.8591	1455	1473
mada_1-36	QC-4	99.8576	1458	1473
mada_1-36	R30420	99.8569	1453	1473
mada_1-36	mada_2-25	99.8566	1457	1473
mada_1-36	mada_102	99.8555	1459	1473
mada_1-36	M0010874_7	99.8554	1456	1473
mada_1-36	02_R1179	99.8535	1457	1473
mada_1-36	mada_126	99.8534	1452	1473
mada_1-36	M0016395_7	99.8528	1461	1473
mada_1-36	R26791	99.8517	1452	1473
mada_1-36	R27725	99.8516	1452	1473
mada_1-36	R23146	99.8477	1450	1473
mada_1-36	QC-7	99.847	1454	1473
mada_1-36	QC-6	99.8452	1456	1473
mada_1-36	mada_151	99.8445	1456	1473
mada_1-36	mada_1-11	99.8426	1455	1473
mada_1-36	TB3162	99.8426	1462	1473
mada_1-36	N0155	99.842	1458	1473
mada_1-36	mada_123	99.8417	1450	1473
mada_1-36	4549-04	99.8398	1451	1473
mada_1-36	696-05	99.8397	1450	1473
mada_1-36	TB3386	99.8396	1454	1473
mada_1-36	TB2981	99.8386	1455	1473
mada_1-36	TB2659	99.8386	1457	1473
mada_1-36	TB3113	99.8382	1454	1473
mada_1-36	R36431	99.8381	1460	1473
mada_1-36	R24100	99.8379	1457	1473
mada_1-36	S0089-01	99.8376	1457	1473
mada_1-36	R24120	99.8373	1459	1473
mada_1-36	R27657	99.8372	1459	1473
mada_1-36	R28581	99.8372	1457	1473
mada_1-36	8129-04	99.837	1457	1473
mada_1-36	R28703	99.8368	1459	1473
mada_1-36	R32929	99.8367	1459	1473
mada_1-36	M0003941_3	99.8363	1460	1473
mada_1-36	TB2995	99.8357	1457	1473
mada_1-36	TB2512	99.8357	1458	1473
mada_1-36	8651-04	99.8357	1452	1473
mada_1-36	TB2661	99.8355	1453	1473
mada_1-36	R18040	99.8355	1455	1473
mada_1-36	R18043	99.8354	1455	1473
mada_1-36	R27937	99.8354	1455	1473
mada_1-36	R22601	99.8353	1456	1473
mada_1-36	TB1236	99.8333	1459	1473
mada_1-36	RW-TB008	99.833	1440	1473
mada_1-36	18_0621851	99.8325	1455	1473
mada_1-36	R29598	99.8308	1457	1473
mada_1-36	R28980	99.8292	1453	1473
mada_1-36	R21893	99.8279	1459	1473
mada_1-36	R30234	99.8264	1461	1473
mada_1-36	R31095	99.8263	1461	1473
mada_1-36	R30078	99.826	1460	1473
mada_1-36	R28012	99.8259	1460	1473
mada_1-36	R25048	99.8257	1456	1473
mada_1-36	S0256-08	99.8256	1454	1473
mada_1-36	R29816	99.8249	1460	1473
mada_1-36	TB3368	99.8237	1459	1473
mada_1-36	R37765	99.8234	1456	1473
mada_1-36	mada_115	99.8231	1457	1473
