NodeID,SeqLength,N_Asms,N_Occurrences,Jaccard_Cont_WiRv,Jaccard_Cont_WiIS6110,Jaccard_Cont_WiRv_InsSeqAndPhages,IsSVNode,MaxJC_ToOtherNode
JQYRVLMTLY,126,0,0,0.0,0.0,0.0,True,0.0
UNNEWBDTNA,256,147,147,1.0,0.0,0.0,True,0.0
FWYALIQDIO,602,147,147,1.0,0.0,0.0,True,0.0
FUPZVQAAUC,213,151,151,1.0,0.0,0.0,True,0.0
FDEROYMDXK,103,0,0,0.7534246575342466,0.0,0.0,True,0.3698630136986301
ZABPASENEU,173,0,0,1.0,0.0,0.0,True,0.11888111888111888
EYHAYAWRFF,5548,152,152,1.0,0.0,0.0,False,0.0
ZHQVAMUNSV,195,0,0,1.0,0.0,0.0,True,0.11688311688311688
KMXKAWAZCC,725,150,150,1.0,0.0,0.0,True,0.004316546762589928
KPOOUZWGBU,34419,152,152,0.9981970979092152,0.0,0.0,False,0.0
JTEBONUJXQ,1216,152,152,0.9477234401349073,0.0,0.0,False,0.0
UWZEFGXRFM,267,149,149,1.0,0.0,0.0,True,0.0
FEFRXCJWJD,146,0,0,1.0,0.0,0.0,True,0.0
KAUFEAIHRL,383,152,152,1.0,0.0,0.0,False,0.0
SVGHPBHYOD,141,0,0,0.35135135135135137,0.0,0.0,True,0.4594594594594595
UQLCUNEAIY,159,0,0,1.0,0.0,0.0,True,0.1320754716981132
DAANKZREWK,110,0,0,0.5375,0.0,0.0,True,0.5375
MVMWKBLQVM,105,0,0,1.0,0.0,0.0,True,0.0
RKKCWBNTEV,175,0,0,1.0,0.0,0.0,True,0.0
IYFIMZYUPD,102,0,0,1.0,0.0,0.0,True,0.7361111111111112
DKDJILWUGB,230,150,150,1.0,0.0,0.0,True,0.0
RDGNJCBAHF,121,0,0,1.0,0.0,0.0,True,0.0
VVQSNCYCLY,12886,152,152,0.9975886745488488,0.0,0.0,False,0.0005444928438083386
CHNSXXDJXI,102,0,0,0.5507246376811594,0.0,0.0,True,1.0
FABTZAHAAB,1138,152,152,1.0,0.0,0.0,False,0.0
SACNEYWPPC,828,152,152,1.0,0.0,0.0,False,0.0
ZMXHCOADYN,5545,152,152,0.9943789664551224,0.0,0.0,False,0.0
FHZNITOASE,1550,152,304,1.0,0.0,0.9736842105263158,False,0.0
DEKUVYZFCJ,413,151,151,0.8851174934725848,0.0,0.0,True,0.010443864229765013
KMEDWKBXJW,230,106,106,0.69,0.0,0.0,True,0.035
OUQFYRSWBE,43970,152,152,0.9967228038233955,0.0,0.0,False,0.0
KAHOBPDGTU,11897,152,152,0.989382320721328,0.0,0.0,False,0.012808628971096317
FBULWEQLDT,618,151,2076,1.0,1.0,1.0,True,0.0
XLOWVQGDRG,4822,152,152,0.998330550918197,0.0,0.0,False,0.0
BQVUJYWETH,574,151,151,1.0,0.0,0.0,True,0.0
SYTRDRFYGZ,540,152,152,1.0,0.0,0.0,False,0.0
FQAPDIWNTP,1706,150,150,1.0,0.0,0.0,True,0.0
CFMSWUDLHZ,113,0,0,1.0,0.0,0.0,True,0.12987012987012986
EEYKBOJWAN,204,152,152,1.0,0.0,0.0,False,0.3333333333333333
VVMFUKGBQE,5588,152,152,1.0,0.0,0.0,False,0.0
JWKNPSGFWZ,849,152,152,0.9645909645909646,0.0,0.0,False,0.0
STCYWZHXTF,1808,141,141,1.0,0.0,0.0,True,0.0
QQPBOCZLCH,198,0,0,1.0,0.0,0.0,True,0.0
DJWWBFUTKL,366,152,306,1.0,0.0,0.0,False,0.16071428571428573
YJLAVWGYEG,681,1,1,0.0,0.0,0.0,True,0.0
LLPQBDSWYR,133,0,0,1.0,0.0,0.0,True,0.0
IOECHSDDKS,1410,79,79,0.0,0.0,0.0,True,0.0
QZYSQOPHEH,337,147,147,1.0,0.0,0.0,True,0.0
YUHQVLMURH,123,0,0,1.0,0.0,0.0,True,0.7419354838709677
QYULWSXYLV,6605,152,152,0.9913307984790874,0.0,0.049125475285171104,False,0.0
JPOALRIFJJ,285,151,151,1.0,0.0,0.0,True,0.0
UUGWZJVKKP,144,0,0,1.0,0.0,0.0,True,0.0
FGQSPOIGNB,557,149,149,1.0,0.0,0.0,True,0.0
TTAHKBFFCJ,309,140,140,1.0,0.0,0.0,True,0.0
YKABGJOKBY,470,152,152,1.0,0.0,0.0,False,0.09090909090909091
EAZSDHIWJT,1095,1,1,0.0,0.0,0.0,True,0.0
EJSMNQJISK,112,0,0,1.0,0.0,0.0,True,0.45614035087719296
QPYAANIQMU,701,152,152,0.9538002980625931,0.0,0.0,False,0.0
MFXOYTONUQ,1113,152,152,1.0,0.0,0.0,False,0.0
DJBAUBJFGP,8070,152,152,1.0,0.0,0.04216417910447761,False,0.010945273631840797
FDGCIYODIZ,2567,152,152,1.0,0.0,0.0,False,0.0
AFCAZDHBBX,9072,152,152,0.9965715549657156,0.0,0.0,False,0.0
OFIUKHSQCL,36274,152,152,0.9948681161019755,0.0,0.0,False,0.0004138616046793952
NFFINWDMFP,178,0,0,1.0,0.0,0.0,True,0.0
VDMFGSKEJG,4119,152,152,0.9924186842748839,0.0,0.19344583027635118,False,0.0
VMLEYKZCXT,55009,152,152,0.9955801305953182,0.0,0.0,False,0.0006184179413958057
HBAHPMTRDT,582,17,17,0.0,0.0,0.0,True,0.09057971014492754
RCWTJIKBRF,227,151,151,1.0,0.0,0.0,True,0.0
JCYTZAXXBV,67,0,0,1.0,0.0,0.0,True,1.0
XJBWGFYAML,6028,152,152,0.9844948316105369,0.0,0.0,False,0.017005668556185394
BNMIWWUUUQ,317,151,151,1.0,0.0,0.0,True,0.0
FWUMFSFHQU,111,0,0,1.0,0.0,0.0,True,0.0
WPOWRCDCYX,41526,152,152,0.9958066226442377,0.0,0.0,False,0.00016869908902491926
UBOSZJMXPM,9889,152,152,0.9937068615509541,0.0,0.0,False,0.0
NOCSYNAJHE,242,152,152,0.9811320754716981,0.0,0.0,False,0.0
MJNXTLGHTV,295,152,756,0.9207547169811321,0.0,0.0,False,0.0
YBCDJLAKCA,349,149,149,0.01567398119122257,0.0,0.0,True,0.018808777429467086
RIYBBINUYS,739,151,151,1.0,0.0,0.0,True,0.0
CIIPYVUTMQ,3513,152,152,1.0,0.0,0.0,False,0.0
ULSAAIUTIK,1964,152,152,0.968459152016546,0.0,0.0,False,0.0
YTHXTSBSDZ,1279,152,152,1.0,0.0,0.0,False,0.0
OTRGBQNJHX,1175,151,151,1.0,0.0,0.0,True,0.013100436681222707
CPWCVBRCJJ,2287,152,152,1.0,0.0,0.0,False,0.0
LKJFAEVXYH,7567,152,152,1.0,0.0,0.0,False,0.0
AJQFPGONAZ,1554,152,152,1.0,0.0,0.0,False,0.0
KOTCUVRDKD,220,145,145,1.0,0.0,0.0,True,0.0
IYWWJDWHJW,111,0,0,0.38271604938271603,0.0,0.0,True,0.38271604938271603
GMFORYZHGF,116,0,0,1.0,0.0,0.0,True,0.9493670886075949
UFFDOZBIRD,163,0,0,0.0,0.0,0.0,True,0.40601503759398494
MBDWOLCMIN,6724,152,152,0.9861069614580221,0.0,0.0,False,0.0
SAAYKJFRQZ,392,83,83,1.0,0.0,0.0,True,0.1712707182320442
EOGWOQAWFT,1247,152,152,1.0,0.0,0.0,False,0.0238290879211175
HHQGKDKVDI,126,0,0,1.0,0.0,0.0,True,0.0
HPQSQWKCDD,214,151,151,1.0,0.0,0.0,True,0.0
WMXWUHOIFX,4096,152,152,1.0,0.0,0.0,False,0.0
EFSXWANOXM,889,152,152,1.0,0.0,0.969732246798603,False,0.0
ZFJABATANY,120,0,0,1.0,0.0,0.0,True,0.07777777777777778
KZVNKHRPJI,4158,152,152,0.9924903100775194,0.0,0.0,False,0.0
USKSPIYZQJ,569,152,153,1.0,0.0,0.0,False,0.0
HTZAMXDQDX,291,59,59,0.3563218390804598,0.0,0.0,True,0.2681992337164751
HOXOYTMTYE,104,0,0,0.0,0.0,0.0,True,0.8918918918918919
PKICFDTLDF,148,0,0,0.2627118644067797,0.0,0.0,True,0.3813559322033898
JSHARCPGDN,813,151,151,1.0,0.0,0.0,True,0.0
KGQVZOQCLW,1994,152,152,1.0,0.0,0.0,False,0.0
FYOIRCMBHF,300,151,286,1.0,0.0,0.0,True,0.0
EEOKFVAAQK,14937,152,152,0.997920440061716,0.0,0.0,False,0.0029516334607902327
ASHAMYUDUI,8187,152,152,0.9885987495402722,0.0,0.0,False,0.001471129091577786
UEYENGOSZG,107,0,0,1.0,0.0,0.0,True,0.0
ARCQYGRNYV,225,103,103,1.0,0.0,0.0,True,0.27692307692307694
QEYXXNBPWP,7143,152,152,0.9918459159285815,0.0,0.0,False,0.0
BGRQDESIYG,152,0,0,1.0,0.0,0.0,True,0.0
TQLLQNQEYN,487,137,137,1.0,0.0,0.0,True,0.0
CXUIMIHUEY,229,151,151,1.0,0.0,0.0,True,0.0
FJIQCWAQYF,21389,152,152,0.9970972423802612,0.0,0.0,False,0.000468186712861089
NRAJAKTTOB,18827,152,152,0.9950524019790392,0.0,0.0,False,0.0
RHDPHMOEBZ,748,151,151,1.0,0.0,0.0,True,0.0
KXDCNUQYUR,343,151,151,1.0,0.0,0.0,True,0.0
RVYGJHUSYQ,472,145,145,1.0,0.0,0.0,True,0.01809954751131222
FBEOZQPLYI,364,148,148,1.0,0.0,0.0,True,0.0
OQJFZSXZHU,1724,152,152,0.9634002361275088,0.0,0.0,False,0.0
ROISNQDPWL,190,0,0,1.0,0.0,0.0,True,0.0
HIHNVMEFYX,1234,152,167,0.9825581395348837,0.0,0.0,False,0.04401993355481727
EEBWJDJFGF,338,150,150,1.0,0.0,0.0,True,0.0
BXFXGEBIPH,779,152,152,1.0,0.0,0.0,False,0.0
ZHXITYXUTI,3927,152,152,1.0,0.0,0.0,False,0.0
RYOBOEAACN,170,0,0,1.0,0.0,0.0,True,0.0
QTIIFZCXFD,168,0,0,0.39285714285714285,0.0,0.0,True,0.30357142857142855
KUMOHFISHV,151,0,0,0.0743801652892562,0.0,0.0,True,0.3305785123966942
AJZCMGQYIH,461,152,152,1.0,0.0,0.0,False,0.0
DPDKDTNGJL,134,0,0,1.0,0.0,0.0,True,0.15384615384615385
CMLQVMLQTI,6520,152,152,0.9919876733436055,0.0,0.028197226502311247,False,0.0
YUSHREFLMD,449,1,1,0.0,0.0,0.0,True,0.0
SAHQIQEFBV,5703,152,152,1.0,0.0,0.0,False,0.0
RDCKZZCOHS,5774,152,152,0.9946030640668524,0.0,0.06789693593314763,False,0.0
HNOLBAYAYT,147,0,0,1.0,0.0,0.0,True,0.0
ZDEMOPSXXJ,122,0,0,0.8804347826086957,0.0,0.0,True,0.0
LZYXWHIXXQ,146,0,0,1.0,0.0,0.0,True,0.4074074074074074
BCKLOUAWST,7573,152,152,0.9917739153509354,0.0,0.0,False,0.008226084649064614
SKSPDMYITD,146,0,0,0.14782608695652175,0.0,0.0,True,0.5565217391304348
BXWXASQLZN,360,152,152,1.0,0.0,0.0,False,0.0
VJGRHNEPQW,347,1,1,0.04416403785488959,0.0,0.0,True,0.0473186119873817
AGXUMYHQIX,108,0,0,0.7962962962962963,0.0,0.0,True,0.7962962962962963
SMSERWPTXO,121,0,0,0.0,0.0,0.0,True,0.0
OMXVDXWBJM,119,0,0,1.0,0.0,0.0,True,0.0
OQORXMZWXH,791,150,150,1.0,0.0,0.0,True,0.0
XCFFQJRRRA,3001,152,152,1.0,0.0,0.0,False,0.0
DITRZTRQVO,423,149,149,0.9211195928753181,0.0,0.0,True,0.0
IHEHRHBVCM,195,0,0,1.0,0.0,0.0,True,0.024242424242424242
ISADOVVMVM,214,106,106,1.0,0.0,0.0,True,0.0
DPLQCVVPZO,128,0,0,0.8163265306122449,0.0,0.0,True,0.5102040816326531
LMPGHTRQCF,248,152,152,1.0,0.0,0.0,False,0.0
OYRRXDPYDE,2607,151,151,1.0,0.0,0.0,True,0.0
JMAFDGPPGB,101,0,0,0.5507246376811594,0.0,0.0,True,1.0
DKOULTUETH,2029,147,147,0.968984492246123,0.0,0.0,True,0.0030015007503751876
YTELTDQTEL,101,0,0,1.0,0.0,0.0,True,0.0
GXLVFEUPPF,194,0,0,1.0,0.7439024390243902,0.7439024390243902,True,0.0
KFJNHPCRTP,901,151,151,0.9644087256027555,0.0,0.0,True,0.0642939150401837
RKVNOPCMUB,423,152,153,1.0,0.0,0.0,False,0.022900763358778626
WIGDZXUMJY,2646,152,152,1.0,0.0,0.0,False,0.0011467889908256881
IICFTYXPJR,1477,152,152,1.0,0.0,0.0,False,0.0
XQLLSQOEZD,1298,145,145,1.0,0.0,0.0,True,0.007097791798107256
SGMBXOKNYN,1534,151,151,1.0,0.0,0.0,True,0.0
HVZIYSQEBL,13503,152,152,0.9836710457952943,0.0,0.0,False,0.0
AYJGEKBRPG,211,151,271,1.0,0.0,0.0,True,0.0
ACOBMSVAVD,904,152,152,1.0,0.0,0.0,False,0.0
ISJSRLUZBJ,172,0,0,1.0,0.0,0.0,True,0.04225352112676056
SJRERRHZEC,1044,152,152,0.9694280078895463,0.0,0.0,False,0.0
UYTUDVUERJ,594,152,153,1.0,0.0,0.0,False,0.0
PWHKHOQFNC,123,0,0,0.2903225806451613,0.0,0.0,True,0.5483870967741935
KJHCUHSCBZ,114,0,0,1.0,0.0,0.0,True,0.0
CCPQMRECGO,299,150,150,1.0,0.0,0.0,True,0.22304832713754646
FZSJAEHDOO,127,0,0,1.0,0.0,0.0,True,0.0
EFZFEOAFYP,164,0,0,0.890625,0.0,0.0,True,0.59375
KPYDEXDPOY,847,151,151,1.0,0.0,0.0,True,0.0
OTBYBJPQKF,3995,152,152,1.0,0.0,0.0,False,0.0
XLLFEVIRVC,4049,152,152,1.0,0.0,0.0,False,0.0
WAEGXSKNPD,2319,86,86,0.0,0.0,0.0,True,0.0
TCOYLPNTJC,1185,152,152,1.0,0.0,0.0,False,0.0
IPAXUSYCND,181,0,0,0.1347517730496454,0.0,0.0,True,0.3049645390070922
SQKJKGPLDF,366,151,151,1.0,0.0,0.0,True,0.0
NVHOIVMIVV,104,0,0,1.0,0.0,0.0,True,0.6756756756756757
VWHRCQJLRP,207,144,217,1.0,0.0,0.0,True,0.0
YVPBFLDDTP,1444,149,149,1.0,0.0,0.0,True,0.0
VABBHFVLSB,143,0,0,1.0,0.0,0.0,True,0.0
BFIGPNVUJB,119,0,0,0.0,0.0,0.0,True,0.42028985507246375
ZMXQZBANFK,103,0,0,0.0,0.0,0.0,True,0.6438356164383562
YPDOYJENVC,1320,152,152,0.9829457364341085,0.0,0.0,False,0.0
QCYQFXNVVP,114,0,0,1.0,0.0,0.0,True,0.5476190476190477
HPNFTVQQNB,269,151,151,1.0,0.0,0.0,True,0.0
OBVEJBOQJK,111,0,0,1.0,0.0,0.0,True,0.0
YELZPNNMEG,559,152,278,1.0,0.0,0.0,False,0.03969754253308128
ZOHSVILFHE,21506,152,152,0.9985565282175451,0.0,0.0,False,0.0
JPPGGPHLVM,104,0,0,0.581081081081081,0.0,0.0,True,0.581081081081081
ZFFJIRJONU,1611,150,150,0.9803921568627451,0.0,0.0,True,0.0
RTJVOAWIBR,1297,152,304,1.0,0.0,1.0,False,0.0
BTCXNGZMRH,9723,152,152,0.9968018157433199,0.0,0.0,False,0.0
SUMDBQMZCD,80,0,0,1.0,0.0,0.0,True,1.0
GDKJPZPPDE,125,0,0,0.5789473684210527,0.0,0.0,True,0.5789473684210527
DRLKXLNDKE,2235,150,150,0.9859410430839002,0.0,0.0,True,0.0
ITIJCTVBRE,671,100,100,0.0,0.0,0.0,True,0.0
UDIERGKGSI,3225,152,152,1.0,0.0,0.0,False,0.0
CDXRUCNBKL,353,152,152,0.9907120743034056,0.0,0.0,False,0.13003095975232198
UPTFONWVPK,116,0,0,1.0,0.0,0.0,True,0.7375
UOGHRQURVI,519,140,140,0.0,0.0,0.0,True,0.0
NJTZOXEKYM,3820,152,152,1.0,0.0,0.0,False,0.0
SRLYYMQQCY,192,0,0,1.0,0.0,0.0,True,0.0
NDXYUQSJSJ,2602,152,152,0.9902799377916018,0.0,0.0,False,0.0
TKVNOXEHZR,277,150,150,1.0,0.0,0.0,True,0.016194331983805668
RPHMRCZVNT,167,0,0,1.0,0.0,0.0,True,0.0
TCQGZNEXTG,289,151,151,0.8803088803088803,0.0,0.0,True,0.0
CYHHTFOXAJ,1149,152,152,0.9740840035746202,0.0,0.0,False,0.0
TIOSQMRGCH,1947,142,142,0.0,0.0,0.0,True,0.0
FIOVEHKPWE,2215,117,117,0.031578947368421054,0.0,0.0,True,0.006864988558352402
SROTLSLNQS,153,0,0,0.04065040650406504,0.0,0.0,True,0.0
AUKERLPXVB,105,0,0,1.0,0.0,0.0,True,0.4266666666666667
HFMHAMKYJU,393,68,68,0.0,0.0,0.0,True,0.11570247933884298
WTWHUQPOLL,1587,149,149,0.9800899165061014,0.0,0.0,True,0.0
GPMZDVDDRB,2262,138,140,1.0,0.0,0.0,True,0.0
VABOHRJETO,501,151,151,0.9320594479830149,0.0,0.0,True,0.0
RCXCRYLPEH,173,0,0,1.0,0.0,0.0,True,0.0
SEABPGEWDL,113,0,0,1.0,0.0,0.0,True,0.3614457831325301
MYEKWPALES,814,152,152,1.0,0.0,0.0,False,0.0
THFGYNPCHU,51614,152,152,0.9957932692307693,0.0,0.0,False,0.0
ZECCIRXYFZ,2114,152,152,0.9851247600767754,0.0,0.0,False,0.016314779270633396
GMYMTIHQZP,210,148,148,1.0,0.0,0.0,True,0.0
XMLVUSKGQT,11878,152,152,0.9921505739365294,0.0,0.0,False,0.00042201215395003375
PNHCLDNJDN,20525,152,152,0.9969748719199805,0.0,0.0,False,0.0
KSQRERNCOR,11356,152,152,0.9944375772558715,0.0,0.0,False,0.001854140914709518
RAKDTXINWO,478,151,151,1.0,0.0,0.0,True,0.0
CJKAOJSLFV,5776,152,152,1.0,0.0,0.0,False,0.00034812880765883376
SZADYNKMQO,132,0,0,0.11764705882352941,0.0,0.0,True,0.4215686274509804
GYEQTXSWRJ,34880,152,152,0.9955490466345049,0.0,0.0,False,0.0
ZVNMVSEWQK,195,0,0,1.0,0.0,0.0,True,0.0
VSFAIXUCXL,168,0,0,1.0,0.0,0.0,True,0.2536231884057971
YFTJJQQFMU,526,152,152,1.0,0.0,0.0,False,0.038306451612903226
YFROWGOQPP,149,0,0,0.7983193277310925,0.0,0.0,True,0.0
ESALFXVISP,521,151,151,0.9327902240325866,0.0,0.0,True,0.0
AHEYECMXCI,167,0,0,0.9708029197080292,0.0,0.0,True,0.058394160583941604
NRDVEPMRDD,1841,152,152,1.0,0.0,0.0,False,0.008282716731087797
KWRQTQUZRJ,224,149,226,1.0,0.0,0.0,True,0.0
AQUUDIWGIB,252,151,151,0.9354838709677419,0.0,0.0,True,0.0
LYYJFURZTO,273,152,153,1.0,0.0,0.0,False,0.0
MRAVUQNALV,393,151,151,1.0,0.0,0.0,True,0.0
UFDYAYOBUI,178,0,0,1.0,0.0,0.0,True,0.0
HQVKFKBHSR,5644,152,152,0.988950276243094,0.0,0.0,False,0.0014257708073427196
FCNBDLFSWN,16422,152,152,0.9981088335773548,0.0,0.0,False,0.0009760858955588092
FIOKPCFIFD,511,152,152,1.0,0.0,0.0,False,0.0
UELATBHNKJ,646,152,306,1.0,0.0,0.0,False,0.008116883116883116
VOKVCZSEHB,20256,152,152,0.999456145555226,0.0,0.0,False,0.011816473845545338
SBTGQUDDCZ,6586,152,152,0.9867297132397803,0.0,0.0,False,0.007474069554606467
OQMZXOUVGX,505,117,117,1.0,0.0,0.9221052631578948,True,0.0
DVZXPNNRCK,135,0,0,1.0,0.0,0.0,True,0.0
RRQCFAOZHY,9330,152,152,0.9867670790747713,0.0,0.0,False,0.006132329209252286
BNAMNTSKCD,104,0,0,0.972972972972973,0.0,0.0,True,0.43243243243243246
JPAOGBKNYE,201,149,149,0.8421052631578947,0.0,0.0,True,0.06432748538011696
LSSUPCGMAG,150,0,0,1.0,0.0,0.0,True,0.5583333333333333
SQPFZZEZMR,139,0,0,1.0,0.0,0.0,True,0.0
HCJQGCNLEB,168,0,0,0.7753623188405797,0.0,0.0,True,0.2536231884057971
LCECJDHFQB,1383,151,151,0.9770879526977088,0.0,0.0,True,0.0
VDMOPEABMB,239,91,91,1.0,0.0,0.0,True,0.4880382775119617
IWEQSEUWIR,2843,135,135,1.0,0.0,0.0,True,0.0
QYNWHLMHTV,993,150,150,1.0,0.0,0.0,True,0.0
HLMPLERDSI,7507,135,135,0.9917079042396684,0.0,0.8566269894342651,True,0.026213722081048548
YSNFMEAVBE,672,151,151,1.0,0.0,0.0,True,0.0
JZIABSODVR,250,152,152,1.0,0.0,0.0,False,0.0
PUWWBPDXPX,3442,20,20,0.038100820633059786,0.0,0.0,True,0.038100820633059786
LBIDKCIJZI,8394,152,152,1.0,0.0,0.0,False,0.0
RENSKWYTKD,411,150,150,1.0,0.0,0.0,True,0.0
PDOQMFZJSI,2339,152,152,0.9865742745777393,0.0,0.0,False,0.0
UKLBGWFALI,994,134,136,0.07053941908713693,0.0,0.0,True,0.06742738589211618
LWQNAZMKIB,106,0,0,1.0,0.0,0.0,True,0.14473684210526316
IHBMCZMLJP,18141,152,152,0.9948649991717741,0.0,0.0,False,0.0002208602506763845
BOWGEAWQQT,810,149,149,1.0,0.0,0.0,True,0.01282051282051282
PTRDLUPRKF,111,0,0,1.0,0.0,0.0,True,0.6296296296296297
OQXBOTQDUN,134,0,0,0.1958762886597938,0.0,0.0,True,0.4020618556701031
NXRAEJQVAJ,7546,151,151,0.9917509313464609,0.0,0.0,True,0.0
VQSDBGUECO,1043,21,21,0.0,0.0,0.0,True,0.0
BYQRWFKODA,293,151,151,1.0,0.0,0.45627376425855515,True,0.0
CNSFEGIETK,115,0,0,1.0,0.0,0.0,True,0.0
SAJXGSLJZG,187,0,0,0.6617647058823529,0.0,0.0,True,0.5514705882352942
KMWBEUUGLY,104,0,0,1.0,0.0,0.0,True,0.0
NHXXZAJJJT,118,0,0,1.0,0.0,0.0,True,1.0
UTQLTPCHQR,789,152,927,1.0,0.0,0.8353096179183136,False,0.0
CPKYARHRSJ,6319,62,62,0.9951698599259379,0.0,0.8547737884398647,True,0.031556915150539364
VZMGSXZTIV,415,151,151,1.0,0.0,0.0,True,0.0
DSSUPOOWUF,4044,152,152,0.9845540607872446,0.0,0.0,False,0.0
GUBXZIFDMZ,6643,152,152,1.0,0.0,0.0,False,0.0013609556933313171
VKBMPUFFTG,12222,152,152,0.9923720472440944,0.0,0.0,False,0.0
WZFPRNJFKR,3199,152,152,1.0,0.0,0.0,False,0.0025244556642473968
JMKDBXWWKH,233,152,152,1.0,0.0,0.0,False,0.029556650246305417
KBTQMCVEFO,101,0,0,0.4084507042253521,0.0,0.0,True,0.4084507042253521
FTDAGOTFIR,189,0,0,1.0,0.0,0.0,True,0.0
RFNLDTKFMC,1282,151,151,1.0,0.0,0.0,True,0.0
VYCMPXALVK,131,0,0,1.0,0.0,0.0,True,0.0
LTOFNOYUHZ,530,152,167,0.874,0.0,0.0,False,0.056
YDNBYKXRFO,697,16,16,0.0,0.0,0.0,True,0.0
NTCDDQEQVT,8176,152,152,0.9923889025288485,0.0,0.03363614043702431,False,0.0012275963663147557
VITPMZVMTO,6349,151,151,0.990188320936857,0.0,0.0,True,0.0
CBKMPYDXOL,102,0,0,0.5555555555555556,0.0,0.0,True,0.5972222222222222
WDKHLGBEBP,108,0,0,1.0,0.0,0.0,True,0.0
LYXTYTVWNU,189,0,0,1.0,0.0,0.0,True,0.2893081761006289
AMYATFPFCC,6061,152,152,1.0,0.0,0.0,False,0.000497429945282706
KHVHYWXVAR,24066,152,152,0.9909718755200533,0.0,0.0,False,0.00020802130138126144
DIGXQOWUYH,162,0,0,0.691358024691358,0.0,0.0,True,0.25925925925925924
TWTXHJZAYD,130,0,0,1.0,0.0,0.0,True,0.6
IUXKGFAIOR,212,150,150,1.0,0.0,0.0,True,0.0
MDMIPZBNCB,590,151,151,1.0,0.0,0.0,True,0.0
ADSLYUHUWB,2459,152,152,1.0,0.0,0.0,False,0.0032935364347468094
ZYPGWRRRHN,557,151,151,1.0,0.0,0.0,True,0.0
RBZJPLQGAG,14379,152,152,0.9978395707017911,0.0,0.0,False,0.0
YBCXEGUWXO,220,152,153,1.0,0.0,0.0,False,0.0
GPLNLFURIO,390,152,152,1.0,0.0,0.0,False,0.0
MADUVECGVW,14485,152,152,0.9978554133517814,0.0,0.0,False,0.0005534417156693186
QCCAOXYGEF,202,152,153,1.0,0.0,0.0,False,0.0
BIQLBSDBSB,138,0,0,0.4351851851851852,0.0,0.0,True,0.19444444444444445
LZKSQUBCMJ,32458,152,152,0.99349327741458,0.0,0.003885531022573085,False,9.251264339459727e-05
AAKREFTPUI,149,0,0,1.0,0.0,0.0,True,0.0
AIXUEVDNFC,164,0,0,1.0,0.0,0.0,True,0.3283582089552239
WMCQZOYCTW,120,0,0,1.0,0.0,1.0,True,0.0
QSAALAUAXB,322,144,144,1.0,0.0,0.0,True,0.0
ZOWZZJOXYF,351,152,305,0.8660436137071651,0.0,0.0,False,0.0
TWWGGGQBQJ,104,0,0,1.0,0.0,0.0,True,0.14084507042253522
PQPFCSIAKE,188,0,0,1.0,0.0,0.0,True,0.0
NTDQOIGYAR,629,152,153,0.9482470784641068,0.0,0.0,False,0.0
XBPWHTEHPP,4680,152,152,1.0,0.0,0.0,False,0.0
OMVTYYBQDH,754,1,1,0.0,0.0,0.0,True,0.032577903682719546
JWLGXABVCG,294,151,151,1.0,0.0,0.0,True,0.0
YHNFNIUQQU,451,150,150,1.0,0.0,0.0,True,0.030878859857482184
MEGUKPLMUN,11604,152,152,0.9946431657162605,0.0,0.0,False,0.0019008121651978573
KNHKWPLYHE,932,151,151,1.0,0.0,0.0,True,0.0
WGJGLWDKBW,160,0,0,1.0,0.0,0.0,True,0.03508771929824561
WNQGKSRRAN,6928,152,152,0.9955059437518121,0.0,0.18788054508553204,False,0.012757320962597855
AVLHSOOJNQ,486,152,152,1.0,0.0,0.0,False,0.0
QPQVKNHRHT,3185,152,152,1.0,0.0,0.0,False,0.0
DZWKMANZST,4046,152,152,0.9788346613545816,0.0,0.0,False,0.04457171314741036
JSWWGRFLSZ,176,0,0,1.0,0.0,0.0,True,0.04794520547945205
ITNKJDDYHZ,1270,152,152,1.0,0.0,0.0,False,0.0
WXOVTSACAL,144,0,0,1.0,0.0,0.0,True,0.0
XSKGAIRSTD,1153,1,1,0.0,0.0,0.0,True,0.0
FJKDHANNDN,263,141,141,0.7510729613733905,0.0,0.0,True,0.0
RPKRLBOMIK,35033,152,152,0.9955673758865248,0.0,0.0,False,0.0005147563486616335
ZPQYLAKCCR,215,148,148,1.0,0.0,0.0,True,0.0
SSIRLMDJDH,1202,137,137,0.9735494880546075,0.0,0.0,True,0.0
CFTDBBVJXU,19059,152,152,0.995112722686426,0.0,0.0,False,0.0
GYLDTJZYWR,159,0,0,1.0,0.0,0.0,True,0.015503875968992248
HUMFIHKESA,2971,63,64,0.9894593675620538,0.0,0.0,True,0.0
GZFRGQILGP,7711,152,152,1.0,0.0,0.0,False,0.0
FLNSWRWXHA,242,149,149,1.0,0.0,0.0,True,0.06132075471698113
XTUSWSBRAN,3290,152,152,0.9809815950920245,0.0,0.0,False,0.0006134969325153375
YXOSGXZRLA,177,0,0,1.0,0.0,0.0,True,0.22448979591836735
VPGAEHOGJV,146,0,0,0.13761467889908258,0.0,0.0,True,0.11009174311926606
PKWWLFQTQU,100,0,0,1.0,0.0,0.0,True,0.34285714285714286
JOKHMFXPEE,2557,152,152,1.0,0.0,0.0,False,0.008310249307479225
SBGONEKCUO,4648,152,152,1.0,0.0,0.0,False,0.00931139021221308
OSSQKSBJJX,152,0,0,0.0,0.0,0.0,True,0.4098360655737705
